"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","10.12.10.125","213.179.201.175","UDP","50","52970  >  50005 Len=8"
"22","1.568826","10.12.10.125","213.179.201.175","UDP","50","60607  >  50005 Len=8"
"74","5.000430","10.12.10.125","213.179.201.175","UDP","50","52970  >  50005 Len=8"
"89","6.569326","10.12.10.125","213.179.201.175","UDP","50","60607  >  50005 Len=8"
"111","10.000969","10.12.10.125","213.179.201.175","UDP","50","52970  >  50005 Len=8"
"152","11.569582","10.12.10.125","213.179.201.175","UDP","50","60607  >  50005 Len=8"
"179","12.638731","10.12.10.125","213.179.201.175","UDP","109","60607  >  50005 Len=67"
"182","12.658253","10.12.10.125","213.179.201.175","UDP","107","60607  >  50005 Len=65"
"184","12.679302","10.12.10.125","213.179.201.175","UDP","111","60607  >  50005 Len=69"
"188","12.700455","10.12.10.125","213.179.201.175","UDP","110","60607  >  50005 Len=68"
"190","12.720402","10.12.10.125","213.179.201.175","UDP","101","60607  >  50005 Len=59"
"192","12.739612","10.12.10.125","213.179.201.175","UDP","101","60607  >  50005 Len=59"
"195","12.757882","10.12.10.125","213.179.201.175","UDP","112","60607  >  50005 Len=70"
"198","12.778424","10.12.10.125","213.179.201.175","UDP","107","60607  >  50005 Len=65"
"202","12.799593","10.12.10.125","213.179.201.175","UDP","109","60607  >  50005 Len=67"
"204","12.817852","10.12.10.125","213.179.201.175","UDP","106","60607  >  50005 Len=64"
"206","12.838663","10.12.10.125","213.179.201.175","UDP","109","60607  >  50005 Len=67"
"208","12.857995","10.12.10.125","213.179.201.175","UDP","110","60607  >  50005 Len=68"
"210","12.878405","10.12.10.125","213.179.201.175","UDP","101","60607  >  50005 Len=59"
"212","12.900366","10.12.10.125","213.179.201.175","UDP","104","60607  >  50005 Len=62"
"214","12.921464","10.12.10.125","213.179.201.175","UDP","108","60607  >  50005 Len=66"
"216","12.937711","10.12.10.125","213.179.201.175","UDP","104","60607  >  50005 Len=62"
"218","12.958802","10.12.10.125","213.179.201.175","UDP","103","60607  >  50005 Len=61"
"220","12.983781","10.12.10.125","213.179.201.175","UDP","105","60607  >  50005 Len=63"
"222","12.997748","10.12.10.125","213.179.201.175","UDP","108","60607  >  50005 Len=66"
"224","13.018726","10.12.10.125","213.179.201.175","UDP","103","60607  >  50005 Len=61"
"228","13.038751","10.12.10.125","213.179.201.175","UDP","106","60607  >  50005 Len=64"
"232","13.057803","10.12.10.125","213.179.201.175","UDP","111","60607  >  50005 Len=69"
"236","13.078257","10.12.10.125","213.179.201.175","UDP","107","60607  >  50005 Len=65"
"238","13.098428","10.12.10.125","213.179.201.175","UDP","106","60607  >  50005 Len=64"
"240","13.118037","10.12.10.125","213.179.201.175","UDP","108","60607  >  50005 Len=66"
"242","13.138212","10.12.10.125","213.179.201.175","UDP","103","60607  >  50005 Len=61"
"244","13.158499","10.12.10.125","213.179.201.175","UDP","107","60607  >  50005 Len=65"
"246","13.177822","10.12.10.125","213.179.201.175","UDP","116","60607  >  50005 Len=74"
"248","13.198879","10.12.10.125","213.179.201.175","UDP","107","60607  >  50005 Len=65"
"250","13.218246","10.12.10.125","213.179.201.175","UDP","112","60607  >  50005 Len=70"
"252","13.238853","10.12.10.125","213.179.201.175","UDP","107","60607  >  50005 Len=65"
"254","13.258628","10.12.10.125","213.179.201.175","UDP","114","60607  >  50005 Len=72"
"258","13.278211","10.12.10.125","213.179.201.175","UDP","116","60607  >  50005 Len=74"
"260","13.298646","10.12.10.125","213.179.201.175","UDP","116","60607  >  50005 Len=74"
"262","13.319888","10.12.10.125","213.179.201.175","UDP","118","60607  >  50005 Len=76"
"264","13.338454","10.12.10.125","213.179.201.175","UDP","115","60607  >  50005 Len=73"
"266","13.357727","10.12.10.125","213.179.201.175","UDP","108","60607  >  50005 Len=66"
"268","13.378707","10.12.10.125","213.179.201.175","UDP","110","60607  >  50005 Len=68"
"270","13.398883","10.12.10.125","213.179.201.175","UDP","102","60607  >  50005 Len=60"
"273","13.418658","10.12.10.125","213.179.201.175","UDP","102","60607  >  50005 Len=60"
"276","13.444675","10.12.10.125","213.179.201.175","UDP","103","60607  >  50005 Len=61"
"278","13.458721","10.12.10.125","213.179.201.175","UDP","97","60607  >  50005 Len=55"
"280","13.477750","10.12.10.125","213.179.201.175","UDP","106","60607  >  50005 Len=64"
"282","13.498738","10.12.10.125","213.179.201.175","UDP","109","60607  >  50005 Len=67"
"285","13.518837","10.12.10.125","213.179.201.175","UDP","111","60607  >  50005 Len=69"
"287","13.538018","10.12.10.125","213.179.201.175","UDP","106","60607  >  50005 Len=64"
"289","13.559331","10.12.10.125","213.179.201.175","UDP","110","60607  >  50005 Len=68"
"291","13.578561","10.12.10.125","213.179.201.175","UDP","108","60607  >  50005 Len=66"
"293","13.597556","10.12.10.125","213.179.201.175","UDP","105","60607  >  50005 Len=63"
"295","13.618409","10.12.10.125","213.179.201.175","UDP","106","60607  >  50005 Len=64"
"297","13.637603","10.12.10.125","213.179.201.175","UDP","102","60607  >  50005 Len=60"
"299","13.657701","10.12.10.125","213.179.201.175","UDP","100","60607  >  50005 Len=58"
"301","13.678026","10.12.10.125","213.179.201.175","UDP","104","60607  >  50005 Len=62"
"303","13.699035","10.12.10.125","213.179.201.175","UDP","111","60607  >  50005 Len=69"
"305","13.718804","10.12.10.125","213.179.201.175","UDP","111","60607  >  50005 Len=69"
"307","13.738238","10.12.10.125","213.179.201.175","UDP","112","60607  >  50005 Len=70"
"309","13.759245","10.12.10.125","213.179.201.175","UDP","113","60607  >  50005 Len=71"
"311","13.781834","10.12.10.125","213.179.201.175","UDP","111","60607  >  50005 Len=69"
"313","13.798378","10.12.10.125","213.179.201.175","UDP","116","60607  >  50005 Len=74"
"315","13.819391","10.12.10.125","213.179.201.175","UDP","119","60607  >  50005 Len=77"
"317","13.837684","10.12.10.125","213.179.201.175","UDP","112","60607  >  50005 Len=70"
"319","13.857682","10.12.10.125","213.179.201.175","UDP","121","60607  >  50005 Len=79"
"321","13.877694","10.12.10.125","213.179.201.175","UDP","116","60607  >  50005 Len=74"
"323","13.897957","10.12.10.125","213.179.201.175","UDP","111","60607  >  50005 Len=69"
"325","13.918469","10.12.10.125","213.179.201.175","UDP","116","60607  >  50005 Len=74"
"327","13.939699","10.12.10.125","213.179.201.175","UDP","114","60607  >  50005 Len=72"
"329","13.958495","10.12.10.125","213.179.201.175","UDP","112","60607  >  50005 Len=70"
"331","13.977701","10.12.10.125","213.179.201.175","UDP","115","60607  >  50005 Len=73"
"333","13.998446","10.12.10.125","213.179.201.175","UDP","118","60607  >  50005 Len=76"
"335","14.017971","10.12.10.125","213.179.201.175","UDP","110","60607  >  50005 Len=68"
"337","14.038526","10.12.10.125","213.179.201.175","UDP","115","60607  >  50005 Len=73"
"339","14.057597","10.12.10.125","213.179.201.175","UDP","116","60607  >  50005 Len=74"
"343","14.078082","10.12.10.125","213.179.201.175","UDP","115","60607  >  50005 Len=73"
"345","14.099127","10.12.10.125","213.179.201.175","UDP","115","60607  >  50005 Len=73"
"347","14.119015","10.12.10.125","213.179.201.175","UDP","144","60607  >  50005 Len=102"
"349","14.141599","10.12.10.125","213.179.201.175","UDP","115","60607  >  50005 Len=73"
"351","14.157887","10.12.10.125","213.179.201.175","UDP","115","60607  >  50005 Len=73"
"353","14.179117","10.12.10.125","213.179.201.175","UDP","115","60607  >  50005 Len=73"
"355","14.198777","10.12.10.125","213.179.201.175","UDP","115","60607  >  50005 Len=73"
"357","14.218094","10.12.10.125","213.179.201.175","UDP","119","60607  >  50005 Len=77"
"359","14.238613","10.12.10.125","213.179.201.175","UDP","118","60607  >  50005 Len=76"
"361","14.258565","10.12.10.125","213.179.201.175","UDP","108","60607  >  50005 Len=66"
"365","14.278586","10.12.10.125","213.179.201.175","UDP","115","60607  >  50005 Len=73"
"367","14.299730","10.12.10.125","213.179.201.175","UDP","115","60607  >  50005 Len=73"
"369","14.317858","10.12.10.125","213.179.201.175","UDP","115","60607  >  50005 Len=73"
"371","14.337978","10.12.10.125","213.179.201.175","UDP","115","60607  >  50005 Len=73"
"373","14.358615","10.12.10.125","213.179.201.175","UDP","115","60607  >  50005 Len=73"
"375","14.378552","10.12.10.125","213.179.201.175","UDP","115","60607  >  50005 Len=73"
"377","14.397648","10.12.10.125","213.179.201.175","UDP","116","60607  >  50005 Len=74"
"379","14.418248","10.12.10.125","213.179.201.175","UDP","114","60607  >  50005 Len=72"
"381","14.438417","10.12.10.125","213.179.201.175","UDP","115","60607  >  50005 Len=73"
"383","14.458159","10.12.10.125","213.179.201.175","UDP","115","60607  >  50005 Len=73"
"385","14.478496","10.12.10.125","213.179.201.175","UDP","115","60607  >  50005 Len=73"
"387","14.501180","10.12.10.125","213.179.201.175","UDP","115","60607  >  50005 Len=73"
"389","14.520802","10.12.10.125","213.179.201.175","UDP","115","60607  >  50005 Len=73"
"391","14.539624","10.12.10.125","213.179.201.175","UDP","115","60607  >  50005 Len=73"
"393","14.557829","10.12.10.125","213.179.201.175","UDP","115","60607  >  50005 Len=73"
"395","14.578489","10.12.10.125","213.179.201.175","UDP","115","60607  >  50005 Len=73"
"397","14.598438","10.12.10.125","213.179.201.175","UDP","118","60607  >  50005 Len=76"
"399","14.618469","10.12.10.125","213.179.201.175","UDP","119","60607  >  50005 Len=77"
"401","14.638261","10.12.10.125","213.179.201.175","UDP","118","60607  >  50005 Len=76"
"403","14.658682","10.12.10.125","213.179.201.175","UDP","117","60607  >  50005 Len=75"
"405","14.677679","10.12.10.125","213.179.201.175","UDP","117","60607  >  50005 Len=75"
"407","14.697959","10.12.10.125","213.179.201.175","UDP","119","60607  >  50005 Len=77"
"409","14.718307","10.12.10.125","213.179.201.175","UDP","119","60607  >  50005 Len=77"
"411","14.738461","10.12.10.125","213.179.201.175","UDP","118","60607  >  50005 Len=76"
"413","14.757577","10.12.10.125","213.179.201.175","UDP","117","60607  >  50005 Len=75"
"415","14.777646","10.12.10.125","213.179.201.175","UDP","115","60607  >  50005 Len=73"
"418","14.797688","10.12.10.125","213.179.201.175","UDP","117","60607  >  50005 Len=75"
"420","14.817915","10.12.10.125","213.179.201.175","UDP","116","60607  >  50005 Len=74"
"422","14.840934","10.12.10.125","213.179.201.175","UDP","118","60607  >  50005 Len=76"
"424","14.858628","10.12.10.125","213.179.201.175","UDP","115","60607  >  50005 Len=73"
"426","14.877623","10.12.10.125","213.179.201.175","UDP","116","60607  >  50005 Len=74"
"428","14.898717","10.12.10.125","213.179.201.175","UDP","115","60607  >  50005 Len=73"
"430","14.918032","10.12.10.125","213.179.201.175","UDP","115","60607  >  50005 Len=73"
