"No.","Time","Source","Destination","Protocol","Length","Info"
"3","0.255507","10.12.10.125","213.179.201.175","UDP","50","50693  >  50005 Len=8"
"49","2.994482","10.12.10.125","213.179.201.175","UDP","50","65018  >  50005 Len=8"
"82","5.254965","10.12.10.125","213.179.201.175","UDP","50","50693  >  50005 Len=8"
"95","7.995251","10.12.10.125","213.179.201.175","UDP","50","65018  >  50005 Len=8"
"145","10.256331","10.12.10.125","213.179.201.175","UDP","50","50693  >  50005 Len=8"
"157","11.139298","10.12.10.125","213.179.201.175","UDP","115","50693  >  50005 Len=73"
"159","11.152717","10.12.10.125","213.179.201.175","UDP","120","50693  >  50005 Len=78"
"162","11.173109","10.12.10.125","213.179.201.175","UDP","128","50693  >  50005 Len=86"
"165","11.192258","10.12.10.125","213.179.201.175","UDP","124","50693  >  50005 Len=82"
"168","11.213185","10.12.10.125","213.179.201.175","UDP","107","50693  >  50005 Len=65"
"170","11.232495","10.12.10.125","213.179.201.175","UDP","110","50693  >  50005 Len=68"
"172","11.252869","10.12.10.125","213.179.201.175","UDP","124","50693  >  50005 Len=82"
"176","11.272002","10.12.10.125","213.179.201.175","UDP","124","50693  >  50005 Len=82"
"178","11.292771","10.12.10.125","213.179.201.175","UDP","130","50693  >  50005 Len=88"
"180","11.312367","10.12.10.125","213.179.201.175","UDP","124","50693  >  50005 Len=82"
"182","11.334647","10.12.10.125","213.179.201.175","UDP","125","50693  >  50005 Len=83"
"184","11.352784","10.12.10.125","213.179.201.175","UDP","125","50693  >  50005 Len=83"
"186","11.372898","10.12.10.125","213.179.201.175","UDP","119","50693  >  50005 Len=77"
"188","11.392674","10.12.10.125","213.179.201.175","UDP","119","50693  >  50005 Len=77"
"190","11.411852","10.12.10.125","213.179.201.175","UDP","111","50693  >  50005 Len=69"
"192","11.432049","10.12.10.125","213.179.201.175","UDP","112","50693  >  50005 Len=70"
"194","11.452388","10.12.10.125","213.179.201.175","UDP","108","50693  >  50005 Len=66"
"196","11.478361","10.12.10.125","213.179.201.175","UDP","110","50693  >  50005 Len=68"
"198","11.492895","10.12.10.125","213.179.201.175","UDP","108","50693  >  50005 Len=66"
"200","11.511911","10.12.10.125","213.179.201.175","UDP","108","50693  >  50005 Len=66"
"202","11.532038","10.12.10.125","213.179.201.175","UDP","110","50693  >  50005 Len=68"
"204","11.552761","10.12.10.125","213.179.201.175","UDP","109","50693  >  50005 Len=67"
"206","11.572158","10.12.10.125","213.179.201.175","UDP","110","50693  >  50005 Len=68"
"208","11.593034","10.12.10.125","213.179.201.175","UDP","111","50693  >  50005 Len=69"
"210","11.613069","10.12.10.125","213.179.201.175","UDP","112","50693  >  50005 Len=70"
"212","11.632217","10.12.10.125","213.179.201.175","UDP","111","50693  >  50005 Len=69"
"216","11.652794","10.12.10.125","213.179.201.175","UDP","109","50693  >  50005 Len=67"
"218","11.672394","10.12.10.125","213.179.201.175","UDP","111","50693  >  50005 Len=69"
"220","11.693428","10.12.10.125","213.179.201.175","UDP","113","50693  >  50005 Len=71"
"222","11.712904","10.12.10.125","213.179.201.175","UDP","112","50693  >  50005 Len=70"
"224","11.732832","10.12.10.125","213.179.201.175","UDP","112","50693  >  50005 Len=70"
"226","11.752777","10.12.10.125","213.179.201.175","UDP","110","50693  >  50005 Len=68"
"228","11.772574","10.12.10.125","213.179.201.175","UDP","117","50693  >  50005 Len=75"
"230","11.793517","10.12.10.125","213.179.201.175","UDP","113","50693  >  50005 Len=71"
"232","11.813450","10.12.10.125","213.179.201.175","UDP","109","50693  >  50005 Len=67"
"234","11.838147","10.12.10.125","213.179.201.175","UDP","111","50693  >  50005 Len=69"
"236","11.853382","10.12.10.125","213.179.201.175","UDP","118","50693  >  50005 Len=76"
"238","11.873368","10.12.10.125","213.179.201.175","UDP","116","50693  >  50005 Len=74"
"240","11.895574","10.12.10.125","213.179.201.175","UDP","115","50693  >  50005 Len=73"
"242","11.914573","10.12.10.125","213.179.201.175","UDP","112","50693  >  50005 Len=70"
"244","11.933622","10.12.10.125","213.179.201.175","UDP","115","50693  >  50005 Len=73"
"246","11.954388","10.12.10.125","213.179.201.175","UDP","120","50693  >  50005 Len=78"
"249","11.972896","10.12.10.125","213.179.201.175","UDP","129","50693  >  50005 Len=87"
"252","11.991892","10.12.10.125","213.179.201.175","UDP","126","50693  >  50005 Len=84"
"254","12.012817","10.12.10.125","213.179.201.175","UDP","115","50693  >  50005 Len=73"
"256","12.032759","10.12.10.125","213.179.201.175","UDP","120","50693  >  50005 Len=78"
"258","12.052812","10.12.10.125","213.179.201.175","UDP","115","50693  >  50005 Len=73"
"260","12.071885","10.12.10.125","213.179.201.175","UDP","122","50693  >  50005 Len=80"
"262","12.092882","10.12.10.125","213.179.201.175","UDP","127","50693  >  50005 Len=85"
"264","12.112829","10.12.10.125","213.179.201.175","UDP","122","50693  >  50005 Len=80"
"266","12.132235","10.12.10.125","213.179.201.175","UDP","120","50693  >  50005 Len=78"
"268","12.153245","10.12.10.125","213.179.201.175","UDP","124","50693  >  50005 Len=82"
"270","12.174906","10.12.10.125","213.179.201.175","UDP","122","50693  >  50005 Len=80"
"272","12.192647","10.12.10.125","213.179.201.175","UDP","120","50693  >  50005 Len=78"
"274","12.212665","10.12.10.125","213.179.201.175","UDP","116","50693  >  50005 Len=74"
"277","12.233668","10.12.10.125","213.179.201.175","UDP","123","50693  >  50005 Len=81"
"279","12.253048","10.12.10.125","213.179.201.175","UDP","112","50693  >  50005 Len=70"
"284","12.272970","10.12.10.125","213.179.201.175","UDP","115","50693  >  50005 Len=73"
"287","12.292961","10.12.10.125","213.179.201.175","UDP","117","50693  >  50005 Len=75"
"291","12.312451","10.12.10.125","213.179.201.175","UDP","123","50693  >  50005 Len=81"
"293","12.335712","10.12.10.125","213.179.201.175","UDP","117","50693  >  50005 Len=75"
"295","12.355588","10.12.10.125","213.179.201.175","UDP","120","50693  >  50005 Len=78"
"297","12.373558","10.12.10.125","213.179.201.175","UDP","118","50693  >  50005 Len=76"
"299","12.393087","10.12.10.125","213.179.201.175","UDP","136","50693  >  50005 Len=94"
"301","12.412564","10.12.10.125","213.179.201.175","UDP","115","50693  >  50005 Len=73"
"303","12.433044","10.12.10.125","213.179.201.175","UDP","115","50693  >  50005 Len=73"
"305","12.452673","10.12.10.125","213.179.201.175","UDP","115","50693  >  50005 Len=73"
"307","12.473196","10.12.10.125","213.179.201.175","UDP","115","50693  >  50005 Len=73"
"309","12.493165","10.12.10.125","213.179.201.175","UDP","115","50693  >  50005 Len=73"
"311","12.515165","10.12.10.125","213.179.201.175","UDP","115","50693  >  50005 Len=73"
"313","12.533449","10.12.10.125","213.179.201.175","UDP","115","50693  >  50005 Len=73"
"315","12.552964","10.12.10.125","213.179.201.175","UDP","115","50693  >  50005 Len=73"
"317","12.573352","10.12.10.125","213.179.201.175","UDP","115","50693  >  50005 Len=73"
"319","12.598932","10.12.10.125","213.179.201.175","UDP","115","50693  >  50005 Len=73"
"321","12.612839","10.12.10.125","213.179.201.175","UDP","115","50693  >  50005 Len=73"
"323","12.631960","10.12.10.125","213.179.201.175","UDP","115","50693  >  50005 Len=73"
"326","12.652228","10.12.10.125","213.179.201.175","UDP","117","50693  >  50005 Len=75"
"329","12.672849","10.12.10.125","213.179.201.175","UDP","116","50693  >  50005 Len=74"
