"No.","Time","Source","Destination","Protocol","Length","Info"
"19","2.426353","213.179.201.175","10.12.223.178","UDP","60","50005  >  51392 Len=8"
"45","3.919987","213.179.201.175","10.12.223.178","UDP","60","50005  >  60052 Len=8"
"74","7.427177","213.179.201.175","10.12.223.178","UDP","60","50005  >  51392 Len=8"
"84","8.922519","213.179.201.175","10.12.223.178","UDP","60","50005  >  60052 Len=8"
"126","12.097920","213.179.201.175","10.12.223.178","UDP","77","50005  >  60052 Len=35"
"127","12.100364","213.179.201.175","10.12.223.178","UDP","77","50005  >  51392 Len=35"
"130","12.121504","213.179.201.175","10.12.223.178","UDP","608","50005  >  60052 Len=566"
"131","12.125727","213.179.201.175","10.12.223.178","UDP","608","50005  >  51392 Len=566"
"132","12.139160","213.179.201.175","10.12.223.178","UDP","490","50005  >  60052 Len=448"
"133","12.139160","213.179.201.175","10.12.223.178","UDP","490","50005  >  51392 Len=448"
"134","12.156861","213.179.201.175","10.12.223.178","UDP","378","50005  >  60052 Len=336"
"135","12.158697","213.179.201.175","10.12.223.178","UDP","378","50005  >  51392 Len=336"
"138","12.176349","213.179.201.175","10.12.223.178","UDP","380","50005  >  60052 Len=338"
"139","12.177966","213.179.201.175","10.12.223.178","UDP","380","50005  >  51392 Len=338"
"140","12.198091","213.179.201.175","10.12.223.178","UDP","373","50005  >  60052 Len=331"
"141","12.198091","213.179.201.175","10.12.223.178","UDP","373","50005  >  51392 Len=331"
"142","12.217462","213.179.201.175","10.12.223.178","UDP","379","50005  >  60052 Len=337"
"143","12.219072","213.179.201.175","10.12.223.178","UDP","379","50005  >  51392 Len=337"
"144","12.236479","213.179.201.175","10.12.223.178","UDP","379","50005  >  60052 Len=337"
"145","12.236479","213.179.201.175","10.12.223.178","UDP","379","50005  >  51392 Len=337"
"146","12.257306","213.179.201.175","10.12.223.178","UDP","379","50005  >  60052 Len=337"
"147","12.257306","213.179.201.175","10.12.223.178","UDP","379","50005  >  51392 Len=337"
"148","12.276934","213.179.201.175","10.12.223.178","UDP","378","50005  >  60052 Len=336"
"149","12.276934","213.179.201.175","10.12.223.178","UDP","378","50005  >  51392 Len=336"
"150","12.297305","213.179.201.175","10.12.223.178","UDP","382","50005  >  60052 Len=340"
"151","12.299220","213.179.201.175","10.12.223.178","UDP","382","50005  >  51392 Len=340"
"153","12.317049","213.179.201.175","10.12.223.178","UDP","377","50005  >  60052 Len=335"
"154","12.319448","213.179.201.175","10.12.223.178","UDP","377","50005  >  51392 Len=335"
"156","12.336359","213.179.201.175","10.12.223.178","UDP","379","50005  >  60052 Len=337"
"157","12.338453","213.179.201.175","10.12.223.178","UDP","379","50005  >  51392 Len=337"
"159","12.357056","213.179.201.175","10.12.223.178","UDP","376","50005  >  60052 Len=334"
"160","12.357056","213.179.201.175","10.12.223.178","UDP","376","50005  >  51392 Len=334"
