"No.","Time","Source","Destination","Protocol","Length","Info"
"2","0.014466","213.179.201.175","10.12.223.178","UDP","60","50005  >  60052 Len=8"
"89","4.382051","213.179.201.175","10.12.223.178","UDP","60","50005  >  58190 Len=8"
"96","5.017036","213.179.201.175","10.12.223.178","UDP","60","50005  >  60052 Len=8"
"140","9.383675","213.179.201.175","10.12.223.178","UDP","60","50005  >  58190 Len=8"
"146","10.022622","213.179.201.175","10.12.223.178","UDP","60","50005  >  60052 Len=8"
"160","10.935588","213.179.201.175","10.12.223.178","UDP","115","50005  >  60052 Len=73"
"161","10.936703","213.179.201.175","10.12.223.178","UDP","115","50005  >  58190 Len=73"
"164","10.949209","213.179.201.175","10.12.223.178","UDP","120","50005  >  60052 Len=78"
"165","10.949923","213.179.201.175","10.12.223.178","UDP","120","50005  >  58190 Len=78"
"166","10.969043","213.179.201.175","10.12.223.178","UDP","128","50005  >  60052 Len=86"
"167","10.969043","213.179.201.175","10.12.223.178","UDP","128","50005  >  58190 Len=86"
"168","10.989712","213.179.201.175","10.12.223.178","UDP","124","50005  >  60052 Len=82"
"169","10.989712","213.179.201.175","10.12.223.178","UDP","124","50005  >  58190 Len=82"
"172","11.008647","213.179.201.175","10.12.223.178","UDP","107","50005  >  60052 Len=65"
"173","11.010634","213.179.201.175","10.12.223.178","UDP","107","50005  >  58190 Len=65"
"174","11.028280","213.179.201.175","10.12.223.178","UDP","110","50005  >  60052 Len=68"
"175","11.030180","213.179.201.175","10.12.223.178","UDP","110","50005  >  58190 Len=68"
"176","11.047832","213.179.201.175","10.12.223.178","UDP","124","50005  >  60052 Len=82"
"177","11.049728","213.179.201.175","10.12.223.178","UDP","124","50005  >  58190 Len=82"
"180","11.067387","213.179.201.175","10.12.223.178","UDP","124","50005  >  60052 Len=82"
"181","11.069219","213.179.201.175","10.12.223.178","UDP","124","50005  >  58190 Len=82"
"182","11.088906","213.179.201.175","10.12.223.178","UDP","130","50005  >  60052 Len=88"
"183","11.088906","213.179.201.175","10.12.223.178","UDP","130","50005  >  58190 Len=88"
"184","11.108257","213.179.201.175","10.12.223.178","UDP","124","50005  >  60052 Len=82"
"185","11.108257","213.179.201.175","10.12.223.178","UDP","124","50005  >  58190 Len=82"
"186","11.130090","213.179.201.175","10.12.223.178","UDP","125","50005  >  60052 Len=83"
"187","11.131986","213.179.201.175","10.12.223.178","UDP","125","50005  >  58190 Len=83"
"188","11.148984","213.179.201.175","10.12.223.178","UDP","125","50005  >  60052 Len=83"
"189","11.148984","213.179.201.175","10.12.223.178","UDP","125","50005  >  58190 Len=83"
"190","11.169606","213.179.201.175","10.12.223.178","UDP","119","50005  >  60052 Len=77"
"191","11.169606","213.179.201.175","10.12.223.178","UDP","119","50005  >  58190 Len=77"
"192","11.188655","213.179.201.175","10.12.223.178","UDP","119","50005  >  60052 Len=77"
"193","11.188655","213.179.201.175","10.12.223.178","UDP","119","50005  >  58190 Len=77"
"194","11.207929","213.179.201.175","10.12.223.178","UDP","111","50005  >  60052 Len=69"
"195","11.207929","213.179.201.175","10.12.223.178","UDP","111","50005  >  58190 Len=69"
"196","11.227829","213.179.201.175","10.12.223.178","UDP","112","50005  >  60052 Len=70"
"197","11.229691","213.179.201.175","10.12.223.178","UDP","112","50005  >  58190 Len=70"
"198","11.247102","213.179.201.175","10.12.223.178","UDP","108","50005  >  60052 Len=66"
