"No.","Time","Source","Destination","Protocol","Length","Info"
"5","0.129540","10.12.10.125","213.179.201.175","UDP","50","53027  >  50005 Len=8"
"169","4.460005","10.12.10.125","213.179.201.175","UDP","50","61126  >  50005 Len=8"
"201","5.130284","10.12.10.125","213.179.201.175","UDP","50","53027  >  50005 Len=8"
"292","9.459753","10.12.10.125","213.179.201.175","UDP","50","61126  >  50005 Len=8"
"337","10.131036","10.12.10.125","213.179.201.175","UDP","50","53027  >  50005 Len=8"
"343","10.528036","10.12.10.125","213.179.201.175","UDP","115","53027  >  50005 Len=73"
"344","10.553061","10.12.10.125","213.179.201.175","UDP","120","53027  >  50005 Len=78"
"347","10.566811","10.12.10.125","213.179.201.175","UDP","128","53027  >  50005 Len=86"
"350","10.587930","10.12.10.125","213.179.201.175","UDP","124","53027  >  50005 Len=82"
"354","10.606867","10.12.10.125","213.179.201.175","UDP","107","53027  >  50005 Len=65"
"356","10.627027","10.12.10.125","213.179.201.175","UDP","110","53027  >  50005 Len=68"
"358","10.647310","10.12.10.125","213.179.201.175","UDP","124","53027  >  50005 Len=82"
"362","10.666810","10.12.10.125","213.179.201.175","UDP","124","53027  >  50005 Len=82"
"364","10.687077","10.12.10.125","213.179.201.175","UDP","130","53027  >  50005 Len=88"
"366","10.708126","10.12.10.125","213.179.201.175","UDP","124","53027  >  50005 Len=82"
"368","10.729395","10.12.10.125","213.179.201.175","UDP","125","53027  >  50005 Len=83"
"370","10.747116","10.12.10.125","213.179.201.175","UDP","125","53027  >  50005 Len=83"
"372","10.767109","10.12.10.125","213.179.201.175","UDP","119","53027  >  50005 Len=77"
"374","10.787554","10.12.10.125","213.179.201.175","UDP","119","53027  >  50005 Len=77"
"376","10.806583","10.12.10.125","213.179.201.175","UDP","111","53027  >  50005 Len=69"
"378","10.827020","10.12.10.125","213.179.201.175","UDP","112","53027  >  50005 Len=70"
"381","10.847116","10.12.10.125","213.179.201.175","UDP","108","53027  >  50005 Len=66"
"387","10.867902","10.12.10.125","213.179.201.175","UDP","110","53027  >  50005 Len=68"
"396","10.892629","10.12.10.125","213.179.201.175","UDP","108","53027  >  50005 Len=66"
"401","10.907181","10.12.10.125","213.179.201.175","UDP","108","53027  >  50005 Len=66"
"403","10.928376","10.12.10.125","213.179.201.175","UDP","110","53027  >  50005 Len=68"
"405","10.946643","10.12.10.125","213.179.201.175","UDP","109","53027  >  50005 Len=67"
"407","10.967333","10.12.10.125","213.179.201.175","UDP","110","53027  >  50005 Len=68"
"411","10.987148","10.12.10.125","213.179.201.175","UDP","111","53027  >  50005 Len=69"
"413","11.008322","10.12.10.125","213.179.201.175","UDP","112","53027  >  50005 Len=70"
"415","11.026453","10.12.10.125","213.179.201.175","UDP","111","53027  >  50005 Len=69"
"417","11.046586","10.12.10.125","213.179.201.175","UDP","109","53027  >  50005 Len=67"
"419","11.066966","10.12.10.125","213.179.201.175","UDP","111","53027  >  50005 Len=69"
"421","11.087034","10.12.10.125","213.179.201.175","UDP","113","53027  >  50005 Len=71"
"423","11.107265","10.12.10.125","213.179.201.175","UDP","112","53027  >  50005 Len=70"
"426","11.126555","10.12.10.125","213.179.201.175","UDP","112","53027  >  50005 Len=70"
"428","11.147038","10.12.10.125","213.179.201.175","UDP","110","53027  >  50005 Len=68"
"431","11.167439","10.12.10.125","213.179.201.175","UDP","117","53027  >  50005 Len=75"
"433","11.186610","10.12.10.125","213.179.201.175","UDP","113","53027  >  50005 Len=71"
"435","11.207026","10.12.10.125","213.179.201.175","UDP","109","53027  >  50005 Len=67"
"437","11.227393","10.12.10.125","213.179.201.175","UDP","111","53027  >  50005 Len=69"
"439","11.251338","10.12.10.125","213.179.201.175","UDP","118","53027  >  50005 Len=76"
"441","11.267590","10.12.10.125","213.179.201.175","UDP","116","53027  >  50005 Len=74"
"443","11.286801","10.12.10.125","213.179.201.175","UDP","115","53027  >  50005 Len=73"
"445","11.306870","10.12.10.125","213.179.201.175","UDP","112","53027  >  50005 Len=70"
"447","11.327013","10.12.10.125","213.179.201.175","UDP","115","53027  >  50005 Len=73"
"449","11.347487","10.12.10.125","213.179.201.175","UDP","120","53027  >  50005 Len=78"
"454","11.366870","10.12.10.125","213.179.201.175","UDP","129","53027  >  50005 Len=87"
"457","11.387252","10.12.10.125","213.179.201.175","UDP","126","53027  >  50005 Len=84"
"460","11.407227","10.12.10.125","213.179.201.175","UDP","115","53027  >  50005 Len=73"
"462","11.426524","10.12.10.125","213.179.201.175","UDP","120","53027  >  50005 Len=78"
"464","11.446954","10.12.10.125","213.179.201.175","UDP","115","53027  >  50005 Len=73"
