"No.","Time","Source","Destination","Protocol","Length","Info"
"21","2.453140","213.179.201.175","10.12.223.178","UDP","60","50005  >  60052 Len=8"
"23","2.498066","213.179.201.175","10.12.223.178","UDP","116","50005  >  52243 Len=74"
"25","2.701342","213.179.201.175","10.12.223.178","UDP","60","50005  >  52243 Len=8"
"71","7.466732","213.179.201.175","10.12.223.178","UDP","60","50005  >  60052 Len=8"
"73","7.701230","213.179.201.175","10.12.223.178","UDP","60","50005  >  52243 Len=8"
"193","12.471035","213.179.201.175","10.12.223.178","UDP","60","50005  >  60052 Len=8"
"197","12.700937","213.179.201.175","10.12.223.178","UDP","60","50005  >  52243 Len=8"
"220","14.520563","213.179.201.175","10.12.223.178","UDP","89","50005  >  60052 Len=47"
"221","14.520563","213.179.201.175","10.12.223.178","UDP","89","50005  >  52243 Len=47"
"226","14.544335","213.179.201.175","10.12.223.178","UDP","118","50005  >  52243 Len=76"
"227","14.544735","213.179.201.175","10.12.223.178","UDP","118","50005  >  60052 Len=76"
"228","14.558164","213.179.201.175","10.12.223.178","UDP","114","50005  >  52243 Len=72"
"229","14.558164","213.179.201.175","10.12.223.178","UDP","114","50005  >  60052 Len=72"
"232","14.579612","213.179.201.175","10.12.223.178","UDP","114","50005  >  52243 Len=72"
"233","14.579612","213.179.201.175","10.12.223.178","UDP","114","50005  >  60052 Len=72"
"234","14.598610","213.179.201.175","10.12.223.178","UDP","111","50005  >  60052 Len=69"
"235","14.598610","213.179.201.175","10.12.223.178","UDP","111","50005  >  52243 Len=69"
"236","14.619798","213.179.201.175","10.12.223.178","UDP","107","50005  >  52243 Len=65"
"237","14.622236","213.179.201.175","10.12.223.178","UDP","107","50005  >  60052 Len=65"
"238","14.639564","213.179.201.175","10.12.223.178","UDP","109","50005  >  52243 Len=67"
"239","14.639564","213.179.201.175","10.12.223.178","UDP","109","50005  >  60052 Len=67"
"240","14.659009","213.179.201.175","10.12.223.178","UDP","106","50005  >  60052 Len=64"
"241","14.659009","213.179.201.175","10.12.223.178","UDP","106","50005  >  52243 Len=64"
"242","14.679286","213.179.201.175","10.12.223.178","UDP","106","50005  >  60052 Len=64"
"243","14.679286","213.179.201.175","10.12.223.178","UDP","106","50005  >  52243 Len=64"
"244","14.699045","213.179.201.175","10.12.223.178","UDP","106","50005  >  52243 Len=64"
"245","14.699045","213.179.201.175","10.12.223.178","UDP","106","50005  >  60052 Len=64"
"247","14.719671","213.179.201.175","10.12.223.178","UDP","105","50005  >  52243 Len=63"
"248","14.719671","213.179.201.175","10.12.223.178","UDP","105","50005  >  60052 Len=63"
"251","14.739170","213.179.201.175","10.12.223.178","UDP","104","50005  >  52243 Len=62"
"252","14.739170","213.179.201.175","10.12.223.178","UDP","104","50005  >  60052 Len=62"
"253","14.763671","213.179.201.175","10.12.223.178","UDP","109","50005  >  52243 Len=67"
"254","14.763671","213.179.201.175","10.12.223.178","UDP","109","50005  >  60052 Len=67"
"256","14.779530","213.179.201.175","10.12.223.178","UDP","111","50005  >  52243 Len=69"
"257","14.779530","213.179.201.175","10.12.223.178","UDP","111","50005  >  60052 Len=69"
"258","14.799771","213.179.201.175","10.12.223.178","UDP","108","50005  >  52243 Len=66"
"259","14.799771","213.179.201.175","10.12.223.178","UDP","108","50005  >  60052 Len=66"
"260","14.820447","213.179.201.175","10.12.223.178","UDP","107","50005  >  52243 Len=65"
"261","14.820447","213.179.201.175","10.12.223.178","UDP","107","50005  >  60052 Len=65"
"262","14.840894","213.179.201.175","10.12.223.178","UDP","110","50005  >  52243 Len=68"
"263","14.840894","213.179.201.175","10.12.223.178","UDP","110","50005  >  60052 Len=68"
"264","14.859114","213.179.201.175","10.12.223.178","UDP","105","50005  >  60052 Len=63"
"265","14.859114","213.179.201.175","10.12.223.178","UDP","105","50005  >  52243 Len=63"
"266","14.878860","213.179.201.175","10.12.223.178","UDP","108","50005  >  60052 Len=66"
"267","14.878860","213.179.201.175","10.12.223.178","UDP","108","50005  >  52243 Len=66"
"268","14.898981","213.179.201.175","10.12.223.178","UDP","109","50005  >  52243 Len=67"
"269","14.898981","213.179.201.175","10.12.223.178","UDP","109","50005  >  60052 Len=67"
"270","14.924704","213.179.201.175","10.12.223.178","UDP","105","50005  >  52243 Len=63"
"271","14.924704","213.179.201.175","10.12.223.178","UDP","105","50005  >  60052 Len=63"
"272","14.938471","213.179.201.175","10.12.223.178","UDP","104","50005  >  52243 Len=62"
"273","14.938471","213.179.201.175","10.12.223.178","UDP","104","50005  >  60052 Len=62"
"274","14.959112","213.179.201.175","10.12.223.178","UDP","105","50005  >  52243 Len=63"
"275","14.959112","213.179.201.175","10.12.223.178","UDP","105","50005  >  60052 Len=63"
"276","14.978776","213.179.201.175","10.12.223.178","UDP","109","50005  >  52243 Len=67"
"277","14.978776","213.179.201.175","10.12.223.178","UDP","109","50005  >  60052 Len=67"
"278","14.998815","213.179.201.175","10.12.223.178","UDP","104","50005  >  52243 Len=62"
"279","14.998815","213.179.201.175","10.12.223.178","UDP","104","50005  >  60052 Len=62"
"280","15.017435","213.179.201.175","10.12.223.178","UDP","109","50005  >  52243 Len=67"
"281","15.017435","213.179.201.175","10.12.223.178","UDP","109","50005  >  60052 Len=67"
"282","15.039833","213.179.201.175","10.12.223.178","UDP","109","50005  >  52243 Len=67"
"283","15.039833","213.179.201.175","10.12.223.178","UDP","109","50005  >  60052 Len=67"
"284","15.058187","213.179.201.175","10.12.223.178","UDP","117","50005  >  52243 Len=75"
"285","15.058187","213.179.201.175","10.12.223.178","UDP","117","50005  >  60052 Len=75"
"286","15.079247","213.179.201.175","10.12.223.178","UDP","107","50005  >  52243 Len=65"
"287","15.079247","213.179.201.175","10.12.223.178","UDP","107","50005  >  60052 Len=65"
"288","15.099280","213.179.201.175","10.12.223.178","UDP","110","50005  >  52243 Len=68"
"289","15.099280","213.179.201.175","10.12.223.178","UDP","110","50005  >  60052 Len=68"
"290","15.119357","213.179.201.175","10.12.223.178","UDP","106","50005  >  60052 Len=64"
"291","15.119357","213.179.201.175","10.12.223.178","UDP","106","50005  >  52243 Len=64"
"292","15.138827","213.179.201.175","10.12.223.178","UDP","105","50005  >  52243 Len=63"
"293","15.138827","213.179.201.175","10.12.223.178","UDP","105","50005  >  60052 Len=63"
"294","15.158826","213.179.201.175","10.12.223.178","UDP","105","50005  >  60052 Len=63"
"295","15.158826","213.179.201.175","10.12.223.178","UDP","105","50005  >  52243 Len=63"
"296","15.179066","213.179.201.175","10.12.223.178","UDP","108","50005  >  52243 Len=66"
"297","15.179066","213.179.201.175","10.12.223.178","UDP","108","50005  >  60052 Len=66"
"298","15.198856","213.179.201.175","10.12.223.178","UDP","106","50005  >  52243 Len=64"
"299","15.198856","213.179.201.175","10.12.223.178","UDP","106","50005  >  60052 Len=64"
"302","15.218312","213.179.201.175","10.12.223.178","UDP","111","50005  >  52243 Len=69"
"303","15.218312","213.179.201.175","10.12.223.178","UDP","111","50005  >  60052 Len=69"
"304","15.239214","213.179.201.175","10.12.223.178","UDP","109","50005  >  52243 Len=67"
"305","15.239214","213.179.201.175","10.12.223.178","UDP","109","50005  >  60052 Len=67"
"306","15.266923","213.179.201.175","10.12.223.178","UDP","108","50005  >  52243 Len=66"
"307","15.266923","213.179.201.175","10.12.223.178","UDP","108","50005  >  60052 Len=66"
