"No.","Time","Source","Destination","Protocol","Length","Info"
"19","1.900027","213.179.201.175","10.12.223.178","UDP","60","50005  >  56355 Len=8"
"39","2.767137","213.179.201.175","10.12.223.178","UDP","60","50005  >  60052 Len=8"
"77","6.899669","213.179.201.175","10.12.223.178","UDP","60","50005  >  56355 Len=8"
"91","7.757087","213.179.201.175","10.12.223.178","UDP","60","50005  >  60052 Len=8"
"144","11.899521","213.179.201.175","10.12.223.178","UDP","60","50005  >  56355 Len=8"
"151","12.154267","213.179.201.175","10.12.223.178","UDP","89","50005  >  60052 Len=47"
"152","12.155301","213.179.201.175","10.12.223.178","UDP","89","50005  >  56355 Len=47"
"155","12.167989","213.179.201.175","10.12.223.178","UDP","118","50005  >  56355 Len=76"
"156","12.167989","213.179.201.175","10.12.223.178","UDP","118","50005  >  60052 Len=76"
"157","12.187918","213.179.201.175","10.12.223.178","UDP","114","50005  >  60052 Len=72"
"158","12.187918","213.179.201.175","10.12.223.178","UDP","114","50005  >  56355 Len=72"
"161","12.207670","213.179.201.175","10.12.223.178","UDP","114","50005  >  56355 Len=72"
"162","12.207670","213.179.201.175","10.12.223.178","UDP","114","50005  >  60052 Len=72"
"163","12.228995","213.179.201.175","10.12.223.178","UDP","111","50005  >  60052 Len=69"
"164","12.228995","213.179.201.175","10.12.223.178","UDP","111","50005  >  56355 Len=69"
"165","12.249964","213.179.201.175","10.12.223.178","UDP","107","50005  >  56355 Len=65"
"166","12.249964","213.179.201.175","10.12.223.178","UDP","107","50005  >  60052 Len=65"
"167","12.269308","213.179.201.175","10.12.223.178","UDP","109","50005  >  60052 Len=67"
"168","12.269308","213.179.201.175","10.12.223.178","UDP","109","50005  >  56355 Len=67"
"169","12.289951","213.179.201.175","10.12.223.178","UDP","106","50005  >  56355 Len=64"
"170","12.289951","213.179.201.175","10.12.223.178","UDP","106","50005  >  60052 Len=64"
"171","12.307763","213.179.201.175","10.12.223.178","UDP","106","50005  >  60052 Len=64"
"172","12.307763","213.179.201.175","10.12.223.178","UDP","106","50005  >  56355 Len=64"
"173","12.329365","213.179.201.175","10.12.223.178","UDP","106","50005  >  56355 Len=64"
"174","12.331608","213.179.201.175","10.12.223.178","UDP","106","50005  >  60052 Len=64"
"175","12.349456","213.179.201.175","10.12.223.178","UDP","105","50005  >  56355 Len=63"
"176","12.349456","213.179.201.175","10.12.223.178","UDP","105","50005  >  60052 Len=63"
"177","12.366857","213.179.201.175","10.12.223.178","UDP","104","50005  >  56355 Len=62"
"178","12.366857","213.179.201.175","10.12.223.178","UDP","104","50005  >  60052 Len=62"
"179","12.387526","213.179.201.175","10.12.223.178","UDP","109","50005  >  60052 Len=67"
"180","12.387526","213.179.201.175","10.12.223.178","UDP","109","50005  >  56355 Len=67"
"181","12.408042","213.179.201.175","10.12.223.178","UDP","111","50005  >  60052 Len=69"
"182","12.408042","213.179.201.175","10.12.223.178","UDP","111","50005  >  56355 Len=69"
"183","12.427781","213.179.201.175","10.12.223.178","UDP","108","50005  >  60052 Len=66"
"184","12.427781","213.179.201.175","10.12.223.178","UDP","108","50005  >  56355 Len=66"
"185","12.447822","213.179.201.175","10.12.223.178","UDP","107","50005  >  60052 Len=65"
"186","12.447822","213.179.201.175","10.12.223.178","UDP","107","50005  >  56355 Len=65"
