"No.","Time","Source","Destination","Protocol","Length","Info"
"16","1.895999","213.179.201.175","10.12.223.178","UDP","60","50005  >  60052 Len=8"
"26","2.308415","213.179.201.175","10.12.223.178","UDP","60","50005  >  58123 Len=8"
"91","6.905738","213.179.201.175","10.12.223.178","UDP","60","50005  >  60052 Len=8"
"107","7.309724","213.179.201.175","10.12.223.178","UDP","60","50005  >  58123 Len=8"
"165","11.906872","213.179.201.175","10.12.223.178","UDP","60","50005  >  60052 Len=8"
"175","12.309830","213.179.201.175","10.12.223.178","UDP","60","50005  >  58123 Len=8"
"202","13.897029","213.179.201.175","10.12.223.178","UDP","109","50005  >  60052 Len=67"
"203","13.897029","213.179.201.175","10.12.223.178","UDP","109","50005  >  58123 Len=67"
"206","13.916255","213.179.201.175","10.12.223.178","UDP","107","50005  >  60052 Len=65"
"207","13.916255","213.179.201.175","10.12.223.178","UDP","107","50005  >  58123 Len=65"
"208","13.934924","213.179.201.175","10.12.223.178","UDP","111","50005  >  60052 Len=69"
"209","13.934924","213.179.201.175","10.12.223.178","UDP","111","50005  >  58123 Len=69"
"211","13.953490","213.179.201.175","10.12.223.178","UDP","110","50005  >  58123 Len=68"
"212","13.953490","213.179.201.175","10.12.223.178","UDP","110","50005  >  60052 Len=68"
"214","13.974528","213.179.201.175","10.12.223.178","UDP","101","50005  >  60052 Len=59"
"215","13.974528","213.179.201.175","10.12.223.178","UDP","101","50005  >  58123 Len=59"
"216","13.994058","213.179.201.175","10.12.223.178","UDP","101","50005  >  60052 Len=59"
"217","13.994058","213.179.201.175","10.12.223.178","UDP","101","50005  >  58123 Len=59"
"218","14.014296","213.179.201.175","10.12.223.178","UDP","112","50005  >  60052 Len=70"
"219","14.014296","213.179.201.175","10.12.223.178","UDP","112","50005  >  58123 Len=70"
"220","14.034490","213.179.201.175","10.12.223.178","UDP","107","50005  >  60052 Len=65"
"221","14.034490","213.179.201.175","10.12.223.178","UDP","107","50005  >  58123 Len=65"
"222","14.054460","213.179.201.175","10.12.223.178","UDP","109","50005  >  60052 Len=67"
"223","14.054460","213.179.201.175","10.12.223.178","UDP","109","50005  >  58123 Len=67"
"226","14.074473","213.179.201.175","10.12.223.178","UDP","106","50005  >  58123 Len=64"
"227","14.074473","213.179.201.175","10.12.223.178","UDP","106","50005  >  60052 Len=64"
"228","14.094063","213.179.201.175","10.12.223.178","UDP","109","50005  >  60052 Len=67"
"229","14.094063","213.179.201.175","10.12.223.178","UDP","109","50005  >  58123 Len=67"
"230","14.114509","213.179.201.175","10.12.223.178","UDP","110","50005  >  60052 Len=68"
"231","14.114509","213.179.201.175","10.12.223.178","UDP","110","50005  >  58123 Len=68"
"232","14.134283","213.179.201.175","10.12.223.178","UDP","101","50005  >  60052 Len=59"
"233","14.134283","213.179.201.175","10.12.223.178","UDP","101","50005  >  58123 Len=59"
"234","14.155742","213.179.201.175","10.12.223.178","UDP","104","50005  >  58123 Len=62"
"235","14.155742","213.179.201.175","10.12.223.178","UDP","104","50005  >  60052 Len=62"
"236","14.175277","213.179.201.175","10.12.223.178","UDP","108","50005  >  60052 Len=66"
"237","14.175277","213.179.201.175","10.12.223.178","UDP","108","50005  >  58123 Len=66"
