"No.","Time","Source","Destination","Protocol","Length","Info"
"7","0.812012","10.12.10.125","213.179.201.175","UDP","50","59166  >  50005 Len=8"
"13","1.656036","10.12.10.125","213.179.201.175","UDP","50","53328  >  50005 Len=8"
"69","5.811371","10.12.10.125","213.179.201.175","UDP","50","59166  >  50005 Len=8"
"75","6.655645","10.12.10.125","213.179.201.175","UDP","50","53328  >  50005 Len=8"
"140","10.812276","10.12.10.125","213.179.201.175","UDP","50","59166  >  50005 Len=8"
"148","11.105999","10.12.10.125","213.179.201.175","UDP","89","53328  >  50005 Len=47"
"150","11.133387","10.12.10.125","213.179.201.175","UDP","118","53328  >  50005 Len=76"
"153","11.146269","10.12.10.125","213.179.201.175","UDP","114","53328  >  50005 Len=72"
"156","11.166313","10.12.10.125","213.179.201.175","UDP","114","53328  >  50005 Len=72"
"159","11.186386","10.12.10.125","213.179.201.175","UDP","111","53328  >  50005 Len=69"
"161","11.207418","10.12.10.125","213.179.201.175","UDP","107","53328  >  50005 Len=65"
"163","11.225658","10.12.10.125","213.179.201.175","UDP","109","53328  >  50005 Len=67"
"165","11.246415","10.12.10.125","213.179.201.175","UDP","106","53328  >  50005 Len=64"
"167","11.265437","10.12.10.125","213.179.201.175","UDP","106","53328  >  50005 Len=64"
"169","11.285764","10.12.10.125","213.179.201.175","UDP","106","53328  >  50005 Len=64"
"171","11.305376","10.12.10.125","213.179.201.175","UDP","105","53328  >  50005 Len=63"
"173","11.325889","10.12.10.125","213.179.201.175","UDP","104","53328  >  50005 Len=62"
"175","11.345305","10.12.10.125","213.179.201.175","UDP","109","53328  >  50005 Len=67"
"177","11.365726","10.12.10.125","213.179.201.175","UDP","111","53328  >  50005 Len=69"
"179","11.385938","10.12.10.125","213.179.201.175","UDP","108","53328  >  50005 Len=66"
"181","11.408050","10.12.10.125","213.179.201.175","UDP","107","53328  >  50005 Len=65"
"183","11.427370","10.12.10.125","213.179.201.175","UDP","110","53328  >  50005 Len=68"
"185","11.445960","10.12.10.125","213.179.201.175","UDP","105","53328  >  50005 Len=63"
"187","11.466116","10.12.10.125","213.179.201.175","UDP","108","53328  >  50005 Len=66"
"189","11.485475","10.12.10.125","213.179.201.175","UDP","109","53328  >  50005 Len=67"
"191","11.511936","10.12.10.125","213.179.201.175","UDP","105","53328  >  50005 Len=63"
"193","11.525378","10.12.10.125","213.179.201.175","UDP","104","53328  >  50005 Len=62"
"195","11.545695","10.12.10.125","213.179.201.175","UDP","105","53328  >  50005 Len=63"
"197","11.565870","10.12.10.125","213.179.201.175","UDP","109","53328  >  50005 Len=67"
"199","11.585842","10.12.10.125","213.179.201.175","UDP","104","53328  >  50005 Len=62"
"201","11.605709","10.12.10.125","213.179.201.175","UDP","109","53328  >  50005 Len=67"
"203","11.626677","10.12.10.125","213.179.201.175","UDP","109","53328  >  50005 Len=67"
"205","11.646245","10.12.10.125","213.179.201.175","UDP","117","53328  >  50005 Len=75"
"207","11.656254","10.12.10.125","213.179.201.175","UDP","50","53328  >  50005 Len=8"
"209","11.666269","10.12.10.125","213.179.201.175","UDP","107","53328  >  50005 Len=65"
"211","11.686185","10.12.10.125","213.179.201.175","UDP","110","53328  >  50005 Len=68"
"213","11.706106","10.12.10.125","213.179.201.175","UDP","106","53328  >  50005 Len=64"
"215","11.726018","10.12.10.125","213.179.201.175","UDP","105","53328  >  50005 Len=63"
"217","11.745944","10.12.10.125","213.179.201.175","UDP","105","53328  >  50005 Len=63"
"219","11.765927","10.12.10.125","213.179.201.175","UDP","108","53328  >  50005 Len=66"
"221","11.785922","10.12.10.125","213.179.201.175","UDP","106","53328  >  50005 Len=64"
"223","11.805374","10.12.10.125","213.179.201.175","UDP","111","53328  >  50005 Len=69"
"225","11.826344","10.12.10.125","213.179.201.175","UDP","109","53328  >  50005 Len=67"
"229","11.851758","10.12.10.125","213.179.201.175","UDP","108","53328  >  50005 Len=66"
"231","11.865294","10.12.10.125","213.179.201.175","UDP","106","53328  >  50005 Len=64"
"233","11.885449","10.12.10.125","213.179.201.175","UDP","106","53328  >  50005 Len=64"
"235","11.905499","10.12.10.125","213.179.201.175","UDP","103","53328  >  50005 Len=61"
"237","11.925703","10.12.10.125","213.179.201.175","UDP","105","53328  >  50005 Len=63"
"239","11.945947","10.12.10.125","213.179.201.175","UDP","108","53328  >  50005 Len=66"
"241","11.966124","10.12.10.125","213.179.201.175","UDP","106","53328  >  50005 Len=64"
"243","11.987730","10.12.10.125","213.179.201.175","UDP","105","53328  >  50005 Len=63"
"247","12.007850","10.12.10.125","213.179.201.175","UDP","108","53328  >  50005 Len=66"
"249","12.025007","10.12.10.125","213.179.201.175","UDP","107","53328  >  50005 Len=65"
"251","12.047937","10.12.10.125","213.179.201.175","UDP","109","53328  >  50005 Len=67"
"253","12.065374","10.12.10.125","213.179.201.175","UDP","112","53328  >  50005 Len=70"
"255","12.085773","10.12.10.125","213.179.201.175","UDP","108","53328  >  50005 Len=66"
"257","12.104978","10.12.10.125","213.179.201.175","UDP","107","53328  >  50005 Len=65"
"259","12.124721","10.12.10.125","213.179.201.175","UDP","103","53328  >  50005 Len=61"
"261","12.145867","10.12.10.125","213.179.201.175","UDP","107","53328  >  50005 Len=65"
"263","12.165870","10.12.10.125","213.179.201.175","UDP","110","53328  >  50005 Len=68"
"265","12.190919","10.12.10.125","213.179.201.175","UDP","104","53328  >  50005 Len=62"
"267","12.206217","10.12.10.125","213.179.201.175","UDP","103","53328  >  50005 Len=61"
"269","12.225395","10.12.10.125","213.179.201.175","UDP","108","53328  >  50005 Len=66"
"271","12.245585","10.12.10.125","213.179.201.175","UDP","108","53328  >  50005 Len=66"
"273","12.265829","10.12.10.125","213.179.201.175","UDP","104","53328  >  50005 Len=62"
"275","12.285106","10.12.10.125","213.179.201.175","UDP","105","53328  >  50005 Len=63"
"277","12.305854","10.12.10.125","213.179.201.175","UDP","106","53328  >  50005 Len=64"
"279","12.324947","10.12.10.125","213.179.201.175","UDP","104","53328  >  50005 Len=62"
"281","12.345432","10.12.10.125","213.179.201.175","UDP","108","53328  >  50005 Len=66"
"283","12.366381","10.12.10.125","213.179.201.175","UDP","111","53328  >  50005 Len=69"
"285","12.385426","10.12.10.125","213.179.201.175","UDP","109","53328  >  50005 Len=67"
"287","12.405658","10.12.10.125","213.179.201.175","UDP","111","53328  >  50005 Len=69"
"289","12.426582","10.12.10.125","213.179.201.175","UDP","107","53328  >  50005 Len=65"
"291","12.445849","10.12.10.125","213.179.201.175","UDP","106","53328  >  50005 Len=64"
"293","12.465876","10.12.10.125","213.179.201.175","UDP","105","53328  >  50005 Len=63"
"295","12.485832","10.12.10.125","213.179.201.175","UDP","109","53328  >  50005 Len=67"
"297","12.505681","10.12.10.125","213.179.201.175","UDP","108","53328  >  50005 Len=66"
"299","12.525777","10.12.10.125","213.179.201.175","UDP","111","53328  >  50005 Len=69"
"302","12.551553","10.12.10.125","213.179.201.175","UDP","106","53328  >  50005 Len=64"
"305","12.566674","10.12.10.125","213.179.201.175","UDP","104","53328  >  50005 Len=62"
"307","12.585822","10.12.10.125","213.179.201.175","UDP","105","53328  >  50005 Len=63"
"309","12.605662","10.12.10.125","213.179.201.175","UDP","112","53328  >  50005 Len=70"
"311","12.625779","10.12.10.125","213.179.201.175","UDP","112","53328  >  50005 Len=70"
"313","12.644819","10.12.10.125","213.179.201.175","UDP","112","53328  >  50005 Len=70"
"315","12.665735","10.12.10.125","213.179.201.175","UDP","116","53328  >  50005 Len=74"
"317","12.686709","10.12.10.125","213.179.201.175","UDP","107","53328  >  50005 Len=65"
"319","12.706547","10.12.10.125","213.179.201.175","UDP","103","53328  >  50005 Len=61"
"321","12.726558","10.12.10.125","213.179.201.175","UDP","105","53328  >  50005 Len=63"
"323","12.746441","10.12.10.125","213.179.201.175","UDP","108","53328  >  50005 Len=66"
"325","12.766474","10.12.10.125","213.179.201.175","UDP","106","53328  >  50005 Len=64"
"327","12.786334","10.12.10.125","213.179.201.175","UDP","109","53328  >  50005 Len=67"
"329","12.805526","10.12.10.125","213.179.201.175","UDP","104","53328  >  50005 Len=62"
"333","12.826306","10.12.10.125","213.179.201.175","UDP","110","53328  >  50005 Len=68"
"337","12.845634","10.12.10.125","213.179.201.175","UDP","111","53328  >  50005 Len=69"
"341","12.866590","10.12.10.125","213.179.201.175","UDP","106","53328  >  50005 Len=64"
"343","12.886509","10.12.10.125","213.179.201.175","UDP","107","53328  >  50005 Len=65"
"345","12.912711","10.12.10.125","213.179.201.175","UDP","109","53328  >  50005 Len=67"
"347","12.925966","10.12.10.125","213.179.201.175","UDP","106","53328  >  50005 Len=64"
"349","12.944932","10.12.10.125","213.179.201.175","UDP","109","53328  >  50005 Len=67"
"351","12.965011","10.12.10.125","213.179.201.175","UDP","106","53328  >  50005 Len=64"
"353","12.985724","10.12.10.125","213.179.201.175","UDP","107","53328  >  50005 Len=65"
"357","13.005749","10.12.10.125","213.179.201.175","UDP","108","53328  >  50005 Len=66"
"359","13.024946","10.12.10.125","213.179.201.175","UDP","105","53328  >  50005 Len=63"
"361","13.046019","10.12.10.125","213.179.201.175","UDP","111","53328  >  50005 Len=69"
"363","13.068189","10.12.10.125","213.179.201.175","UDP","106","53328  >  50005 Len=64"
"365","13.085353","10.12.10.125","213.179.201.175","UDP","105","53328  >  50005 Len=63"
"367","13.105965","10.12.10.125","213.179.201.175","UDP","101","53328  >  50005 Len=59"
"369","13.124964","10.12.10.125","213.179.201.175","UDP","105","53328  >  50005 Len=63"
"371","13.144832","10.12.10.125","213.179.201.175","UDP","111","53328  >  50005 Len=69"
"373","13.164897","10.12.10.125","213.179.201.175","UDP","111","53328  >  50005 Len=69"
"376","13.185274","10.12.10.125","213.179.201.175","UDP","104","53328  >  50005 Len=62"
"378","13.205319","10.12.10.125","213.179.201.175","UDP","108","53328  >  50005 Len=66"
"380","13.226387","10.12.10.125","213.179.201.175","UDP","110","53328  >  50005 Len=68"
"382","13.251506","10.12.10.125","213.179.201.175","UDP","109","53328  >  50005 Len=67"
"384","13.266538","10.12.10.125","213.179.201.175","UDP","107","53328  >  50005 Len=65"
"386","13.286497","10.12.10.125","213.179.201.175","UDP","109","53328  >  50005 Len=67"
"388","13.305490","10.12.10.125","213.179.201.175","UDP","114","53328  >  50005 Len=72"
"390","13.325848","10.12.10.125","213.179.201.175","UDP","106","53328  >  50005 Len=64"
"392","13.345779","10.12.10.125","213.179.201.175","UDP","108","53328  >  50005 Len=66"
"394","13.365775","10.12.10.125","213.179.201.175","UDP","111","53328  >  50005 Len=69"
"396","13.385700","10.12.10.125","213.179.201.175","UDP","106","53328  >  50005 Len=64"
"398","13.406997","10.12.10.125","213.179.201.175","UDP","106","53328  >  50005 Len=64"
"400","13.426755","10.12.10.125","213.179.201.175","UDP","107","53328  >  50005 Len=65"
"402","13.445016","10.12.10.125","213.179.201.175","UDP","107","53328  >  50005 Len=65"
"404","13.466093","10.12.10.125","213.179.201.175","UDP","106","53328  >  50005 Len=64"
"406","13.485905","10.12.10.125","213.179.201.175","UDP","108","53328  >  50005 Len=66"
"408","13.505536","10.12.10.125","213.179.201.175","UDP","111","53328  >  50005 Len=69"
"410","13.526422","10.12.10.125","213.179.201.175","UDP","110","53328  >  50005 Len=68"
"412","13.546189","10.12.10.125","213.179.201.175","UDP","109","53328  >  50005 Len=67"
"414","13.566118","10.12.10.125","213.179.201.175","UDP","112","53328  >  50005 Len=70"
"416","13.586096","10.12.10.125","213.179.201.175","UDP","107","53328  >  50005 Len=65"
"418","13.611843","10.12.10.125","213.179.201.175","UDP","104","53328  >  50005 Len=62"
"420","13.625024","10.12.10.125","213.179.201.175","UDP","112","53328  >  50005 Len=70"
"422","13.645919","10.12.10.125","213.179.201.175","UDP","115","53328  >  50005 Len=73"
"425","13.665889","10.12.10.125","213.179.201.175","UDP","111","53328  >  50005 Len=69"
"427","13.685940","10.12.10.125","213.179.201.175","UDP","109","53328  >  50005 Len=67"
"429","13.704777","10.12.10.125","213.179.201.175","UDP","111","53328  >  50005 Len=69"
"431","13.725897","10.12.10.125","213.179.201.175","UDP","109","53328  >  50005 Len=67"
"433","13.745656","10.12.10.125","213.179.201.175","UDP","107","53328  >  50005 Len=65"
"435","13.766580","10.12.10.125","213.179.201.175","UDP","110","53328  >  50005 Len=68"
"437","13.785776","10.12.10.125","213.179.201.175","UDP","108","53328  >  50005 Len=66"
"439","13.805563","10.12.10.125","213.179.201.175","UDP","106","53328  >  50005 Len=64"
"441","13.826528","10.12.10.125","213.179.201.175","UDP","106","53328  >  50005 Len=64"
"444","13.846468","10.12.10.125","213.179.201.175","UDP","111","53328  >  50005 Len=69"
"447","13.866379","10.12.10.125","213.179.201.175","UDP","106","53328  >  50005 Len=64"
"449","13.886326","10.12.10.125","213.179.201.175","UDP","113","53328  >  50005 Len=71"
"451","13.906351","10.12.10.125","213.179.201.175","UDP","116","53328  >  50005 Len=74"
"453","13.925505","10.12.10.125","213.179.201.175","UDP","112","53328  >  50005 Len=70"
"455","13.952247","10.12.10.125","213.179.201.175","UDP","111","53328  >  50005 Len=69"
"457","13.967925","10.12.10.125","213.179.201.175","UDP","114","53328  >  50005 Len=72"
"459","13.985065","10.12.10.125","213.179.201.175","UDP","110","53328  >  50005 Len=68"
"463","14.006937","10.12.10.125","213.179.201.175","UDP","129","53328  >  50005 Len=87"
"465","14.025846","10.12.10.125","213.179.201.175","UDP","112","53328  >  50005 Len=70"
"467","14.044899","10.12.10.125","213.179.201.175","UDP","113","53328  >  50005 Len=71"
"469","14.065452","10.12.10.125","213.179.201.175","UDP","108","53328  >  50005 Len=66"
"471","14.086138","10.12.10.125","213.179.201.175","UDP","113","53328  >  50005 Len=71"
"473","14.106037","10.12.10.125","213.179.201.175","UDP","115","53328  >  50005 Len=73"
"475","14.125664","10.12.10.125","213.179.201.175","UDP","114","53328  >  50005 Len=72"
"477","14.146201","10.12.10.125","213.179.201.175","UDP","122","53328  >  50005 Len=80"
"479","14.166024","10.12.10.125","213.179.201.175","UDP","119","53328  >  50005 Len=77"
"481","14.186157","10.12.10.125","213.179.201.175","UDP","116","53328  >  50005 Len=74"
"483","14.205250","10.12.10.125","213.179.201.175","UDP","123","53328  >  50005 Len=81"
"485","14.226054","10.12.10.125","213.179.201.175","UDP","123","53328  >  50005 Len=81"
"487","14.245493","10.12.10.125","213.179.201.175","UDP","121","53328  >  50005 Len=79"
"489","14.266066","10.12.10.125","213.179.201.175","UDP","132","53328  >  50005 Len=90"
"491","14.285276","10.12.10.125","213.179.201.175","UDP","122","53328  >  50005 Len=80"
"493","14.309165","10.12.10.125","213.179.201.175","UDP","123","53328  >  50005 Len=81"
"495","14.326097","10.12.10.125","213.179.201.175","UDP","116","53328  >  50005 Len=74"
"497","14.345355","10.12.10.125","213.179.201.175","UDP","113","53328  >  50005 Len=71"
"499","14.365480","10.12.10.125","213.179.201.175","UDP","117","53328  >  50005 Len=75"
"501","14.385518","10.12.10.125","213.179.201.175","UDP","114","53328  >  50005 Len=72"
"503","14.406458","10.12.10.125","213.179.201.175","UDP","114","53328  >  50005 Len=72"
"505","14.425729","10.12.10.125","213.179.201.175","UDP","113","53328  >  50005 Len=71"
"507","14.446013","10.12.10.125","213.179.201.175","UDP","111","53328  >  50005 Len=69"
"509","14.468135","10.12.10.125","213.179.201.175","UDP","111","53328  >  50005 Len=69"
"511","14.486167","10.12.10.125","213.179.201.175","UDP","112","53328  >  50005 Len=70"
"513","14.505278","10.12.10.125","213.179.201.175","UDP","116","53328  >  50005 Len=74"
"515","14.526117","10.12.10.125","213.179.201.175","UDP","122","53328  >  50005 Len=80"
"517","14.545697","10.12.10.125","213.179.201.175","UDP","126","53328  >  50005 Len=84"
"519","14.566646","10.12.10.125","213.179.201.175","UDP","125","53328  >  50005 Len=83"
"521","14.586771","10.12.10.125","213.179.201.175","UDP","117","53328  >  50005 Len=75"
"523","14.604880","10.12.10.125","213.179.201.175","UDP","127","53328  >  50005 Len=85"
"525","14.624833","10.12.10.125","213.179.201.175","UDP","120","53328  >  50005 Len=78"
"527","14.645848","10.12.10.125","213.179.201.175","UDP","121","53328  >  50005 Len=79"
"529","14.667660","10.12.10.125","213.179.201.175","UDP","119","53328  >  50005 Len=77"
"531","14.686873","10.12.10.125","213.179.201.175","UDP","118","53328  >  50005 Len=76"
"533","14.705041","10.12.10.125","213.179.201.175","UDP","142","53328  >  50005 Len=100"
"535","14.725768","10.12.10.125","213.179.201.175","UDP","115","53328  >  50005 Len=73"
"537","14.745021","10.12.10.125","213.179.201.175","UDP","115","53328  >  50005 Len=73"
"539","14.765891","10.12.10.125","213.179.201.175","UDP","115","53328  >  50005 Len=73"
"541","14.785916","10.12.10.125","213.179.201.175","UDP","115","53328  >  50005 Len=73"
"543","14.805301","10.12.10.125","213.179.201.175","UDP","115","53328  >  50005 Len=73"
"545","14.826016","10.12.10.125","213.179.201.175","UDP","115","53328  >  50005 Len=73"
"547","14.845656","10.12.10.125","213.179.201.175","UDP","115","53328  >  50005 Len=73"
"551","14.865630","10.12.10.125","213.179.201.175","UDP","115","53328  >  50005 Len=73"
"553","14.885661","10.12.10.125","213.179.201.175","UDP","137","53328  >  50005 Len=95"
"555","14.906377","10.12.10.125","213.179.201.175","UDP","110","53328  >  50005 Len=68"
"557","14.926208","10.12.10.125","213.179.201.175","UDP","109","53328  >  50005 Len=67"
"559","14.945300","10.12.10.125","213.179.201.175","UDP","111","53328  >  50005 Len=69"
"561","14.965820","10.12.10.125","213.179.201.175","UDP","111","53328  >  50005 Len=69"
"563","14.985297","10.12.10.125","213.179.201.175","UDP","113","53328  >  50005 Len=71"
"567","15.008014","10.12.10.125","213.179.201.175","UDP","114","53328  >  50005 Len=72"
"569","15.028793","10.12.10.125","213.179.201.175","UDP","115","53328  >  50005 Len=73"
"571","15.046008","10.12.10.125","213.179.201.175","UDP","115","53328  >  50005 Len=73"
"573","15.067907","10.12.10.125","213.179.201.175","UDP","115","53328  >  50005 Len=73"
"575","15.085007","10.12.10.125","213.179.201.175","UDP","115","53328  >  50005 Len=73"
"577","15.105934","10.12.10.125","213.179.201.175","UDP","115","53328  >  50005 Len=73"
"579","15.125001","10.12.10.125","213.179.201.175","UDP","124","53328  >  50005 Len=82"
"581","15.148106","10.12.10.125","213.179.201.175","UDP","110","53328  >  50005 Len=68"
"583","15.165457","10.12.10.125","213.179.201.175","UDP","111","53328  >  50005 Len=69"
