"No.","Time","Source","Destination","Protocol","Length","Info"
"10","1.551585","213.179.201.175","10.12.223.178","UDP","60","50005  >  60052 Len=8"
"31","3.207129","213.179.201.175","10.12.223.178","UDP","60","50005  >  54339 Len=8"
"47","6.560810","213.179.201.175","10.12.223.178","UDP","60","50005  >  60052 Len=8"
"71","8.207065","213.179.201.175","10.12.223.178","UDP","60","50005  >  54339 Len=8"
"129","11.577265","213.179.201.175","10.12.223.178","UDP","60","50005  >  60052 Len=8"
"141","12.154753","213.179.201.175","10.12.223.178","UDP","615","50005  >  60052 Len=573"
"142","12.154753","213.179.201.175","10.12.223.178","UDP","615","50005  >  54339 Len=573"
"144","12.178188","213.179.201.175","10.12.223.178","UDP","370","50005  >  60052 Len=328"
"145","12.178188","213.179.201.175","10.12.223.178","UDP","370","50005  >  54339 Len=328"
"147","12.186678","213.179.201.175","10.12.223.178","UDP","371","50005  >  60052 Len=329"
"148","12.186678","213.179.201.175","10.12.223.178","UDP","371","50005  >  54339 Len=329"
"149","12.209588","213.179.201.175","10.12.223.178","UDP","376","50005  >  60052 Len=334"
"150","12.209588","213.179.201.175","10.12.223.178","UDP","376","50005  >  54339 Len=334"
"152","12.226599","213.179.201.175","10.12.223.178","UDP","375","50005  >  60052 Len=333"
"153","12.226599","213.179.201.175","10.12.223.178","UDP","375","50005  >  54339 Len=333"
"157","12.246384","213.179.201.175","10.12.223.178","UDP","388","50005  >  60052 Len=346"
"158","12.246384","213.179.201.175","10.12.223.178","UDP","388","50005  >  54339 Len=346"
"159","12.267643","213.179.201.175","10.12.223.178","UDP","402","50005  >  60052 Len=360"
"160","12.267643","213.179.201.175","10.12.223.178","UDP","402","50005  >  54339 Len=360"
"161","12.285963","213.179.201.175","10.12.223.178","UDP","419","50005  >  60052 Len=377"
"162","12.285963","213.179.201.175","10.12.223.178","UDP","419","50005  >  54339 Len=377"
"163","12.307221","213.179.201.175","10.12.223.178","UDP","423","50005  >  60052 Len=381"
"164","12.307221","213.179.201.175","10.12.223.178","UDP","423","50005  >  54339 Len=381"
"167","12.326537","213.179.201.175","10.12.223.178","UDP","419","50005  >  60052 Len=377"
"168","12.326537","213.179.201.175","10.12.223.178","UDP","419","50005  >  54339 Len=377"
"169","12.346458","213.179.201.175","10.12.223.178","UDP","421","50005  >  60052 Len=379"
"170","12.347633","213.179.201.175","10.12.223.178","UDP","421","50005  >  54339 Len=379"
"171","12.366385","213.179.201.175","10.12.223.178","UDP","419","50005  >  60052 Len=377"
"172","12.366385","213.179.201.175","10.12.223.178","UDP","419","50005  >  54339 Len=377"
"173","12.386210","213.179.201.175","10.12.223.178","UDP","424","50005  >  60052 Len=382"
"174","12.386210","213.179.201.175","10.12.223.178","UDP","424","50005  >  54339 Len=382"
"176","12.409349","213.179.201.175","10.12.223.178","UDP","428","50005  >  60052 Len=386"
"177","12.409349","213.179.201.175","10.12.223.178","UDP","428","50005  >  54339 Len=386"
"179","12.427564","213.179.201.175","10.12.223.178","UDP","395","50005  >  60052 Len=353"
"180","12.427564","213.179.201.175","10.12.223.178","UDP","395","50005  >  54339 Len=353"
"181","12.448216","213.179.201.175","10.12.223.178","UDP","395","50005  >  60052 Len=353"
"182","12.448216","213.179.201.175","10.12.223.178","UDP","395","50005  >  54339 Len=353"
"183","12.466496","213.179.201.175","10.12.223.178","UDP","395","50005  >  60052 Len=353"
"184","12.466496","213.179.201.175","10.12.223.178","UDP","395","50005  >  54339 Len=353"
"186","12.487897","213.179.201.175","10.12.223.178","UDP","395","50005  >  60052 Len=353"
"187","12.487897","213.179.201.175","10.12.223.178","UDP","395","50005  >  54339 Len=353"
"188","12.510969","213.179.201.175","10.12.223.178","UDP","395","50005  >  60052 Len=353"
"189","12.510969","213.179.201.175","10.12.223.178","UDP","395","50005  >  54339 Len=353"
"190","12.526624","213.179.201.175","10.12.223.178","UDP","395","50005  >  60052 Len=353"
"191","12.526624","213.179.201.175","10.12.223.178","UDP","395","50005  >  54339 Len=353"
"192","12.548557","213.179.201.175","10.12.223.178","UDP","392","50005  >  60052 Len=350"
"193","12.548557","213.179.201.175","10.12.223.178","UDP","392","50005  >  54339 Len=350"
"194","12.567670","213.179.201.175","10.12.223.178","UDP","393","50005  >  60052 Len=351"
"195","12.567670","213.179.201.175","10.12.223.178","UDP","393","50005  >  54339 Len=351"
"198","12.586516","213.179.201.175","10.12.223.178","UDP","390","50005  >  60052 Len=348"
"199","12.587956","213.179.201.175","10.12.223.178","UDP","390","50005  >  54339 Len=348"
"201","12.606127","213.179.201.175","10.12.223.178","UDP","401","50005  >  60052 Len=359"
"202","12.606127","213.179.201.175","10.12.223.178","UDP","401","50005  >  54339 Len=359"
"204","12.626079","213.179.201.175","10.12.223.178","UDP","399","50005  >  60052 Len=357"
"205","12.626079","213.179.201.175","10.12.223.178","UDP","399","50005  >  54339 Len=357"
"206","12.646231","213.179.201.175","10.12.223.178","UDP","395","50005  >  60052 Len=353"
"207","12.646231","213.179.201.175","10.12.223.178","UDP","395","50005  >  54339 Len=353"
"208","12.669996","213.179.201.175","10.12.223.178","UDP","395","50005  >  60052 Len=353"
"209","12.669996","213.179.201.175","10.12.223.178","UDP","395","50005  >  54339 Len=353"
"210","12.686403","213.179.201.175","10.12.223.178","UDP","395","50005  >  54339 Len=353"
"211","12.687396","213.179.201.175","10.12.223.178","UDP","395","50005  >  60052 Len=353"
"212","12.705225","213.179.201.175","10.12.223.178","UDP","395","50005  >  60052 Len=353"
"213","12.705225","213.179.201.175","10.12.223.178","UDP","395","50005  >  54339 Len=353"
"214","12.726503","213.179.201.175","10.12.223.178","UDP","392","50005  >  60052 Len=350"
"215","12.726503","213.179.201.175","10.12.223.178","UDP","392","50005  >  54339 Len=350"
"216","12.746468","213.179.201.175","10.12.223.178","UDP","389","50005  >  60052 Len=347"
"217","12.746468","213.179.201.175","10.12.223.178","UDP","389","50005  >  54339 Len=347"
"218","12.767006","213.179.201.175","10.12.223.178","UDP","392","50005  >  60052 Len=350"
"219","12.767006","213.179.201.175","10.12.223.178","UDP","392","50005  >  54339 Len=350"
"220","12.786380","213.179.201.175","10.12.223.178","UDP","394","50005  >  60052 Len=352"
"221","12.786380","213.179.201.175","10.12.223.178","UDP","394","50005  >  54339 Len=352"
"222","12.806327","213.179.201.175","10.12.223.178","UDP","397","50005  >  60052 Len=355"
"223","12.806327","213.179.201.175","10.12.223.178","UDP","397","50005  >  54339 Len=355"
"224","12.825025","213.179.201.175","10.12.223.178","UDP","396","50005  >  60052 Len=354"
"225","12.825025","213.179.201.175","10.12.223.178","UDP","396","50005  >  54339 Len=354"
"226","12.845966","213.179.201.175","10.12.223.178","UDP","394","50005  >  60052 Len=352"
"227","12.845966","213.179.201.175","10.12.223.178","UDP","394","50005  >  54339 Len=352"
"228","12.871404","213.179.201.175","10.12.223.178","UDP","395","50005  >  60052 Len=353"
"229","12.871404","213.179.201.175","10.12.223.178","UDP","395","50005  >  54339 Len=353"
"230","12.886560","213.179.201.175","10.12.223.178","UDP","396","50005  >  60052 Len=354"
"231","12.886560","213.179.201.175","10.12.223.178","UDP","396","50005  >  54339 Len=354"
"232","12.906896","213.179.201.175","10.12.223.178","UDP","396","50005  >  60052 Len=354"
"233","12.906896","213.179.201.175","10.12.223.178","UDP","396","50005  >  54339 Len=354"
"234","12.927003","213.179.201.175","10.12.223.178","UDP","395","50005  >  60052 Len=353"
"235","12.927003","213.179.201.175","10.12.223.178","UDP","395","50005  >  54339 Len=353"
"236","12.946432","213.179.201.175","10.12.223.178","UDP","404","50005  >  60052 Len=362"
"237","12.946432","213.179.201.175","10.12.223.178","UDP","404","50005  >  54339 Len=362"
"238","12.966055","213.179.201.175","10.12.223.178","UDP","395","50005  >  60052 Len=353"
"239","12.966055","213.179.201.175","10.12.223.178","UDP","395","50005  >  54339 Len=353"
"240","12.985818","213.179.201.175","10.12.223.178","UDP","392","50005  >  60052 Len=350"
"241","12.985818","213.179.201.175","10.12.223.178","UDP","392","50005  >  54339 Len=350"
"244","13.004796","213.179.201.175","10.12.223.178","UDP","382","50005  >  60052 Len=340"
"245","13.004796","213.179.201.175","10.12.223.178","UDP","382","50005  >  54339 Len=340"
"247","13.090986","213.179.201.175","10.12.223.178","UDP","388","50005  >  60052 Len=346"
"248","13.090986","213.179.201.175","10.12.223.178","UDP","388","50005  >  54339 Len=346"
"249","13.090986","213.179.201.175","10.12.223.178","UDP","384","50005  >  60052 Len=342"
