"No.","Time","Source","Destination","Protocol","Length","Info"
"11","2.138229","10.12.10.125","213.179.201.175","UDP","50","58960  >  50005 Len=8"
"50","4.507987","10.12.10.125","213.179.201.175","UDP","50","63493  >  50005 Len=8"
"72","6.983825","10.12.10.125","213.179.201.175","UDP","116","51808  >  50005 Len=74"
"78","7.139890","10.12.10.125","213.179.201.175","UDP","50","51808  >  50005 Len=8"
"113","9.507824","10.12.10.125","213.179.201.175","UDP","50","63493  >  50005 Len=8"
"142","12.139834","10.12.10.125","213.179.201.175","UDP","50","51808  >  50005 Len=8"
"186","13.938544","10.12.10.125","213.179.201.175","UDP","542","63493  >  50005 Len=500"
"190","13.955482","10.12.10.125","213.179.201.175","UDP","356","63493  >  50005 Len=314"
"192","13.976547","10.12.10.125","213.179.201.175","UDP","492","63493  >  50005 Len=450"
"195","13.996520","10.12.10.125","213.179.201.175","UDP","402","63493  >  50005 Len=360"
"197","14.015845","10.12.10.125","213.179.201.175","UDP","420","63493  >  50005 Len=378"
"199","14.036722","10.12.10.125","213.179.201.175","UDP","452","63493  >  50005 Len=410"
"201","14.055920","10.12.10.125","213.179.201.175","UDP","409","63493  >  50005 Len=367"
"203","14.078232","10.12.10.125","213.179.201.175","UDP","407","63493  >  50005 Len=365"
"205","14.096435","10.12.10.125","213.179.201.175","UDP","395","63493  >  50005 Len=353"
"207","14.117747","10.12.10.125","213.179.201.175","UDP","395","63493  >  50005 Len=353"
"209","14.135983","10.12.10.125","213.179.201.175","UDP","395","63493  >  50005 Len=353"
"211","14.156368","10.12.10.125","213.179.201.175","UDP","395","63493  >  50005 Len=353"
"213","14.176643","10.12.10.125","213.179.201.175","UDP","395","63493  >  50005 Len=353"
"215","14.200783","10.12.10.125","213.179.201.175","UDP","395","63493  >  50005 Len=353"
"217","14.215844","10.12.10.125","213.179.201.175","UDP","395","63493  >  50005 Len=353"
"219","14.236342","10.12.10.125","213.179.201.175","UDP","395","63493  >  50005 Len=353"
"221","14.256664","10.12.10.125","213.179.201.175","UDP","392","63493  >  50005 Len=350"
"223","14.276119","10.12.10.125","213.179.201.175","UDP","398","63493  >  50005 Len=356"
"225","14.296429","10.12.10.125","213.179.201.175","UDP","391","63493  >  50005 Len=349"
"227","14.317433","10.12.10.125","213.179.201.175","UDP","399","63493  >  50005 Len=357"
"230","14.336783","10.12.10.125","213.179.201.175","UDP","395","63493  >  50005 Len=353"
"232","14.356238","10.12.10.125","213.179.201.175","UDP","395","63493  >  50005 Len=353"
"234","14.376428","10.12.10.125","213.179.201.175","UDP","395","63493  >  50005 Len=353"
"236","14.396683","10.12.10.125","213.179.201.175","UDP","395","63493  >  50005 Len=353"
"240","14.416114","10.12.10.125","213.179.201.175","UDP","395","63493  >  50005 Len=353"
"242","14.436812","10.12.10.125","213.179.201.175","UDP","395","63493  >  50005 Len=353"
"244","14.456480","10.12.10.125","213.179.201.175","UDP","395","63493  >  50005 Len=353"
"246","14.477054","10.12.10.125","213.179.201.175","UDP","395","63493  >  50005 Len=353"
"248","14.496520","10.12.10.125","213.179.201.175","UDP","373","63493  >  50005 Len=331"
"250","14.508584","10.12.10.125","213.179.201.175","UDP","50","63493  >  50005 Len=8"
"254","14.516658","10.12.10.125","213.179.201.175","UDP","417","63493  >  50005 Len=375"
"256","14.535750","10.12.10.125","213.179.201.175","UDP","356","63493  >  50005 Len=314"
"258","14.558058","10.12.10.125","213.179.201.175","UDP","380","63493  >  50005 Len=338"
"260","14.576437","10.12.10.125","213.179.201.175","UDP","385","63493  >  50005 Len=343"
"263","14.596485","10.12.10.125","213.179.201.175","UDP","394","63493  >  50005 Len=352"
"265","14.615604","10.12.10.125","213.179.201.175","UDP","392","63493  >  50005 Len=350"
"269","14.636077","10.12.10.125","213.179.201.175","UDP","390","63493  >  50005 Len=348"
"271","14.656548","10.12.10.125","213.179.201.175","UDP","437","63493  >  50005 Len=395"
"273","14.679374","10.12.10.125","213.179.201.175","UDP","390","63493  >  50005 Len=348"
"275","14.696639","10.12.10.125","213.179.201.175","UDP","431","63493  >  50005 Len=389"
"277","14.716309","10.12.10.125","213.179.201.175","UDP","376","63493  >  50005 Len=334"
"279","14.736845","10.12.10.125","213.179.201.175","UDP","414","63493  >  50005 Len=372"
"281","14.756853","10.12.10.125","213.179.201.175","UDP","334","63493  >  50005 Len=292"
"283","14.778053","10.12.10.125","213.179.201.175","UDP","314","63493  >  50005 Len=272"
"285","14.796462","10.12.10.125","213.179.201.175","UDP","323","63493  >  50005 Len=281"
"287","14.816963","10.12.10.125","213.179.201.175","UDP","322","63493  >  50005 Len=280"
"289","14.836864","10.12.10.125","213.179.201.175","UDP","362","63493  >  50005 Len=320"
"291","14.857264","10.12.10.125","213.179.201.175","UDP","395","63493  >  50005 Len=353"
"293","14.877256","10.12.10.125","213.179.201.175","UDP","395","63493  >  50005 Len=353"
"295","14.896371","10.12.10.125","213.179.201.175","UDP","395","63493  >  50005 Len=353"
"297","14.917276","10.12.10.125","213.179.201.175","UDP","395","63493  >  50005 Len=353"
"299","14.937217","10.12.10.125","213.179.201.175","UDP","395","63493  >  50005 Len=353"
"301","14.956304","10.12.10.125","213.179.201.175","UDP","395","63493  >  50005 Len=353"
"304","14.977189","10.12.10.125","213.179.201.175","UDP","553","63493  >  50005 Len=511"
"306","14.997200","10.12.10.125","213.179.201.175","UDP","354","63493  >  50005 Len=312"
"308","15.021014","10.12.10.125","213.179.201.175","UDP","543","63493  >  50005 Len=501"
"317","15.036975","10.12.10.125","213.179.201.175","UDP","368","63493  >  50005 Len=326"
"319","15.057031","10.12.10.125","213.179.201.175","UDP","349","63493  >  50005 Len=307"
"321","15.077087","10.12.10.125","213.179.201.175","UDP","361","63493  >  50005 Len=319"
"323","15.096140","10.12.10.125","213.179.201.175","UDP","380","63493  >  50005 Len=338"
"325","15.116296","10.12.10.125","213.179.201.175","UDP","412","63493  >  50005 Len=370"
"327","15.136856","10.12.10.125","213.179.201.175","UDP","416","63493  >  50005 Len=374"
"329","15.158850","10.12.10.125","213.179.201.175","UDP","417","63493  >  50005 Len=375"
"333","15.176698","10.12.10.125","213.179.201.175","UDP","410","63493  >  50005 Len=368"
"335","15.195888","10.12.10.125","213.179.201.175","UDP","411","63493  >  50005 Len=369"
"337","15.216273","10.12.10.125","213.179.201.175","UDP","481","63493  >  50005 Len=439"
"339","15.236569","10.12.10.125","213.179.201.175","UDP","388","63493  >  50005 Len=346"
"341","15.255566","10.12.10.125","213.179.201.175","UDP","402","63493  >  50005 Len=360"
"343","15.275864","10.12.10.125","213.179.201.175","UDP","395","63493  >  50005 Len=353"
"345","15.296663","10.12.10.125","213.179.201.175","UDP","363","63493  >  50005 Len=321"
"347","15.316501","10.12.10.125","213.179.201.175","UDP","363","63493  >  50005 Len=321"
"349","15.336331","10.12.10.125","213.179.201.175","UDP","382","63493  >  50005 Len=340"
"351","15.361057","10.12.10.125","213.179.201.175","UDP","391","63493  >  50005 Len=349"
"353","15.376229","10.12.10.125","213.179.201.175","UDP","399","63493  >  50005 Len=357"
"355","15.396599","10.12.10.125","213.179.201.175","UDP","406","63493  >  50005 Len=364"
"358","15.416376","10.12.10.125","213.179.201.175","UDP","409","63493  >  50005 Len=367"
"361","15.436522","10.12.10.125","213.179.201.175","UDP","404","63493  >  50005 Len=362"
"363","15.456129","10.12.10.125","213.179.201.175","UDP","438","63493  >  50005 Len=396"
"365","15.476609","10.12.10.125","213.179.201.175","UDP","395","63493  >  50005 Len=353"
"367","15.496108","10.12.10.125","213.179.201.175","UDP","395","63493  >  50005 Len=353"
"371","15.516894","10.12.10.125","213.179.201.175","UDP","395","63493  >  50005 Len=353"
"373","15.536112","10.12.10.125","213.179.201.175","UDP","395","63493  >  50005 Len=353"
"375","15.556605","10.12.10.125","213.179.201.175","UDP","369","63493  >  50005 Len=327"
"377","15.576210","10.12.10.125","213.179.201.175","UDP","370","63493  >  50005 Len=328"
"381","15.596874","10.12.10.125","213.179.201.175","UDP","377","63493  >  50005 Len=335"
"383","15.616276","10.12.10.125","213.179.201.175","UDP","395","63493  >  50005 Len=353"
"385","15.636455","10.12.10.125","213.179.201.175","UDP","415","63493  >  50005 Len=373"
"387","15.656655","10.12.10.125","213.179.201.175","UDP","416","63493  >  50005 Len=374"
"389","15.676069","10.12.10.125","213.179.201.175","UDP","412","63493  >  50005 Len=370"
"391","15.696543","10.12.10.125","213.179.201.175","UDP","406","63493  >  50005 Len=364"
"393","15.720831","10.12.10.125","213.179.201.175","UDP","390","63493  >  50005 Len=348"
"395","15.737610","10.12.10.125","213.179.201.175","UDP","374","63493  >  50005 Len=332"
"397","15.755881","10.12.10.125","213.179.201.175","UDP","373","63493  >  50005 Len=331"
"399","15.776340","10.12.10.125","213.179.201.175","UDP","370","63493  >  50005 Len=328"
"401","15.796528","10.12.10.125","213.179.201.175","UDP","382","63493  >  50005 Len=340"
"403","15.815816","10.12.10.125","213.179.201.175","UDP","378","63493  >  50005 Len=336"
"405","15.835829","10.12.10.125","213.179.201.175","UDP","387","63493  >  50005 Len=345"
"408","15.856484","10.12.10.125","213.179.201.175","UDP","388","63493  >  50005 Len=346"
"411","15.875662","10.12.10.125","213.179.201.175","UDP","394","63493  >  50005 Len=352"
"413","15.895843","10.12.10.125","213.179.201.175","UDP","404","63493  >  50005 Len=362"
"416","15.916434","10.12.10.125","213.179.201.175","UDP","411","63493  >  50005 Len=369"
"418","15.936601","10.12.10.125","213.179.201.175","UDP","412","63493  >  50005 Len=370"
"421","15.956696","10.12.10.125","213.179.201.175","UDP","413","63493  >  50005 Len=371"
"423","15.975874","10.12.10.125","213.179.201.175","UDP","410","63493  >  50005 Len=368"
"425","15.996173","10.12.10.125","213.179.201.175","UDP","408","63493  >  50005 Len=366"
"427","16.016709","10.12.10.125","213.179.201.175","UDP","410","63493  >  50005 Len=368"
"429","16.036100","10.12.10.125","213.179.201.175","UDP","405","63493  >  50005 Len=363"
"431","16.056665","10.12.10.125","213.179.201.175","UDP","401","63493  >  50005 Len=359"
"434","16.080516","10.12.10.125","213.179.201.175","UDP","395","63493  >  50005 Len=353"
"436","16.095962","10.12.10.125","213.179.201.175","UDP","395","63493  >  50005 Len=353"
"438","16.116925","10.12.10.125","213.179.201.175","UDP","395","63493  >  50005 Len=353"
"440","16.136429","10.12.10.125","213.179.201.175","UDP","395","63493  >  50005 Len=353"
"442","16.156499","10.12.10.125","213.179.201.175","UDP","395","63493  >  50005 Len=353"
"444","16.175980","10.12.10.125","213.179.201.175","UDP","395","63493  >  50005 Len=353"
"446","16.197049","10.12.10.125","213.179.201.175","UDP","395","63493  >  50005 Len=353"
"448","16.216221","10.12.10.125","213.179.201.175","UDP","395","63493  >  50005 Len=353"
"450","16.236522","10.12.10.125","213.179.201.175","UDP","395","63493  >  50005 Len=353"
"452","16.255945","10.12.10.125","213.179.201.175","UDP","395","63493  >  50005 Len=353"
"454","16.276482","10.12.10.125","213.179.201.175","UDP","395","63493  >  50005 Len=353"
"456","16.296680","10.12.10.125","213.179.201.175","UDP","395","63493  >  50005 Len=353"
"458","16.316038","10.12.10.125","213.179.201.175","UDP","395","63493  >  50005 Len=353"
"460","16.336369","10.12.10.125","213.179.201.175","UDP","395","63493  >  50005 Len=353"
"462","16.356516","10.12.10.125","213.179.201.175","UDP","395","63493  >  50005 Len=353"
"464","16.376525","10.12.10.125","213.179.201.175","UDP","395","63493  >  50005 Len=353"
"466","16.395834","10.12.10.125","213.179.201.175","UDP","395","63493  >  50005 Len=353"
"469","16.420176","10.12.10.125","213.179.201.175","UDP","395","63493  >  50005 Len=353"
"472","16.436904","10.12.10.125","213.179.201.175","UDP","395","63493  >  50005 Len=353"
"475","16.456259","10.12.10.125","213.179.201.175","UDP","395","63493  >  50005 Len=353"
"477","16.477024","10.12.10.125","213.179.201.175","UDP","395","63493  >  50005 Len=353"
"479","16.496204","10.12.10.125","213.179.201.175","UDP","395","63493  >  50005 Len=353"
"483","16.517286","10.12.10.125","213.179.201.175","UDP","395","63493  >  50005 Len=353"
"485","16.537381","10.12.10.125","213.179.201.175","UDP","361","63493  >  50005 Len=319"
"487","16.556787","10.12.10.125","213.179.201.175","UDP","416","63493  >  50005 Len=374"
"489","16.576001","10.12.10.125","213.179.201.175","UDP","408","63493  >  50005 Len=366"
