"No.","Time","Source","Destination","Protocol","Length","Info"
"5","0.654999","10.12.10.125","213.179.201.175","UDP","50","64605  >  50005 Len=8"
"58","4.451645","10.12.10.125","213.179.201.175","UDP","50","55688  >  50005 Len=8"
"67","5.450824","10.12.10.125","213.179.201.175","UDP","116","52234  >  50005 Len=74"
"70","5.655357","10.12.10.125","213.179.201.175","UDP","50","52234  >  50005 Len=8"
"92","9.451819","10.12.10.125","213.179.201.175","UDP","50","55688  >  50005 Len=8"
"103","10.656082","10.12.10.125","213.179.201.175","UDP","50","52234  >  50005 Len=8"
"156","13.834409","10.12.10.125","213.179.201.175","UDP","109","55688  >  50005 Len=67"
"159","13.855172","10.12.10.125","213.179.201.175","UDP","107","55688  >  50005 Len=65"
"161","13.873132","10.12.10.125","213.179.201.175","UDP","111","55688  >  50005 Len=69"
"165","13.892209","10.12.10.125","213.179.201.175","UDP","110","55688  >  50005 Len=68"
"167","13.913272","10.12.10.125","213.179.201.175","UDP","101","55688  >  50005 Len=59"
"169","13.932343","10.12.10.125","213.179.201.175","UDP","101","55688  >  50005 Len=59"
"171","13.953165","10.12.10.125","213.179.201.175","UDP","112","55688  >  50005 Len=70"
"173","13.973365","10.12.10.125","213.179.201.175","UDP","107","55688  >  50005 Len=65"
"175","13.992364","10.12.10.125","213.179.201.175","UDP","109","55688  >  50005 Len=67"
"179","14.012716","10.12.10.125","213.179.201.175","UDP","106","55688  >  50005 Len=64"
"181","14.032997","10.12.10.125","213.179.201.175","UDP","109","55688  >  50005 Len=67"
"183","14.053299","10.12.10.125","213.179.201.175","UDP","110","55688  >  50005 Len=68"
"185","14.073099","10.12.10.125","213.179.201.175","UDP","101","55688  >  50005 Len=59"
"187","14.094073","10.12.10.125","213.179.201.175","UDP","104","55688  >  50005 Len=62"
"189","14.113754","10.12.10.125","213.179.201.175","UDP","108","55688  >  50005 Len=66"
"191","14.132872","10.12.10.125","213.179.201.175","UDP","104","55688  >  50005 Len=62"
"193","14.153291","10.12.10.125","213.179.201.175","UDP","103","55688  >  50005 Len=61"
"195","14.177766","10.12.10.125","213.179.201.175","UDP","105","55688  >  50005 Len=63"
"197","14.192798","10.12.10.125","213.179.201.175","UDP","108","55688  >  50005 Len=66"
"199","14.213321","10.12.10.125","213.179.201.175","UDP","103","55688  >  50005 Len=61"
"201","14.232541","10.12.10.125","213.179.201.175","UDP","106","55688  >  50005 Len=64"
"205","14.252883","10.12.10.125","213.179.201.175","UDP","111","55688  >  50005 Len=69"
"207","14.273406","10.12.10.125","213.179.201.175","UDP","107","55688  >  50005 Len=65"
"209","14.292518","10.12.10.125","213.179.201.175","UDP","106","55688  >  50005 Len=64"
"211","14.312966","10.12.10.125","213.179.201.175","UDP","108","55688  >  50005 Len=66"
"213","14.333128","10.12.10.125","213.179.201.175","UDP","103","55688  >  50005 Len=61"
"215","14.354445","10.12.10.125","213.179.201.175","UDP","107","55688  >  50005 Len=65"
"217","14.371969","10.12.10.125","213.179.201.175","UDP","116","55688  >  50005 Len=74"
"219","14.393990","10.12.10.125","213.179.201.175","UDP","107","55688  >  50005 Len=65"
"221","14.413967","10.12.10.125","213.179.201.175","UDP","112","55688  >  50005 Len=70"
"223","14.433869","10.12.10.125","213.179.201.175","UDP","107","55688  >  50005 Len=65"
"225","14.452011","10.12.10.125","213.179.201.175","UDP","50","55688  >  50005 Len=8"
"226","14.453132","10.12.10.125","213.179.201.175","UDP","114","55688  >  50005 Len=72"
"229","14.472903","10.12.10.125","213.179.201.175","UDP","116","55688  >  50005 Len=74"
"231","14.493218","10.12.10.125","213.179.201.175","UDP","116","55688  >  50005 Len=74"
"233","14.513947","10.12.10.125","213.179.201.175","UDP","118","55688  >  50005 Len=76"
"235","14.534279","10.12.10.125","213.179.201.175","UDP","115","55688  >  50005 Len=73"
"237","14.552839","10.12.10.125","213.179.201.175","UDP","108","55688  >  50005 Len=66"
"239","14.573381","10.12.10.125","213.179.201.175","UDP","110","55688  >  50005 Len=68"
"241","14.593790","10.12.10.125","213.179.201.175","UDP","102","55688  >  50005 Len=60"
"243","14.619184","10.12.10.125","213.179.201.175","UDP","102","55688  >  50005 Len=60"
"245","14.632171","10.12.10.125","213.179.201.175","UDP","103","55688  >  50005 Len=61"
"247","14.652640","10.12.10.125","213.179.201.175","UDP","97","55688  >  50005 Len=55"
"249","14.672947","10.12.10.125","213.179.201.175","UDP","106","55688  >  50005 Len=64"
"251","14.694296","10.12.10.125","213.179.201.175","UDP","109","55688  >  50005 Len=67"
"253","14.713290","10.12.10.125","213.179.201.175","UDP","111","55688  >  50005 Len=69"
"255","14.732783","10.12.10.125","213.179.201.175","UDP","106","55688  >  50005 Len=64"
"257","14.753817","10.12.10.125","213.179.201.175","UDP","110","55688  >  50005 Len=68"
"259","14.772947","10.12.10.125","213.179.201.175","UDP","108","55688  >  50005 Len=66"
"261","14.793100","10.12.10.125","213.179.201.175","UDP","105","55688  >  50005 Len=63"
"263","14.813843","10.12.10.125","213.179.201.175","UDP","106","55688  >  50005 Len=64"
"265","14.833343","10.12.10.125","213.179.201.175","UDP","102","55688  >  50005 Len=60"
"267","14.853308","10.12.10.125","213.179.201.175","UDP","100","55688  >  50005 Len=58"
"269","14.872534","10.12.10.125","213.179.201.175","UDP","104","55688  >  50005 Len=62"
"271","14.894727","10.12.10.125","213.179.201.175","UDP","111","55688  >  50005 Len=69"
"273","14.913466","10.12.10.125","213.179.201.175","UDP","111","55688  >  50005 Len=69"
"275","14.933516","10.12.10.125","213.179.201.175","UDP","112","55688  >  50005 Len=70"
"277","14.956300","10.12.10.125","213.179.201.175","UDP","113","55688  >  50005 Len=71"
"279","14.972949","10.12.10.125","213.179.201.175","UDP","111","55688  >  50005 Len=69"
"281","14.993248","10.12.10.125","213.179.201.175","UDP","116","55688  >  50005 Len=74"
"285","15.012031","10.12.10.125","213.179.201.175","UDP","119","55688  >  50005 Len=77"
