"No.","Time","Source","Destination","Protocol","Length","Info"
"6","0.366261","213.179.201.175","10.12.223.178","UDP","60","50005  >  58128 Len=8"
"27","1.692224","213.179.201.175","10.12.223.178","UDP","60","50005  >  60052 Len=8"
"68","5.366379","213.179.201.175","10.12.223.178","UDP","60","50005  >  58128 Len=8"
"79","6.694119","213.179.201.175","10.12.223.178","UDP","60","50005  >  60052 Len=8"
"128","10.076937","213.179.201.175","10.12.223.178","UDP","116","50005  >  60102 Len=74"
"130","10.368020","213.179.201.175","10.12.223.178","UDP","60","50005  >  60102 Len=8"
"144","11.197746","213.179.201.175","10.12.223.178","UDP","542","50005  >  60052 Len=500"
"145","11.197746","213.179.201.175","10.12.223.178","UDP","542","50005  >  58128 Len=500"
"148","11.216616","213.179.201.175","10.12.223.178","UDP","356","50005  >  60052 Len=314"
"149","11.216616","213.179.201.175","10.12.223.178","UDP","356","50005  >  58128 Len=314"
"150","11.235516","213.179.201.175","10.12.223.178","UDP","492","50005  >  60052 Len=450"
"151","11.235516","213.179.201.175","10.12.223.178","UDP","492","50005  >  58128 Len=450"
"152","11.254623","213.179.201.175","10.12.223.178","UDP","402","50005  >  60052 Len=360"
"153","11.254623","213.179.201.175","10.12.223.178","UDP","402","50005  >  58128 Len=360"
"156","11.274905","213.179.201.175","10.12.223.178","UDP","420","50005  >  60052 Len=378"
"157","11.274905","213.179.201.175","10.12.223.178","UDP","420","50005  >  58128 Len=378"
"158","11.296499","213.179.201.175","10.12.223.178","UDP","452","50005  >  60052 Len=410"
"159","11.296499","213.179.201.175","10.12.223.178","UDP","452","50005  >  58128 Len=410"
"160","11.314688","213.179.201.175","10.12.223.178","UDP","409","50005  >  60052 Len=367"
"161","11.314688","213.179.201.175","10.12.223.178","UDP","409","50005  >  58128 Len=367"
"162","11.336204","213.179.201.175","10.12.223.178","UDP","407","50005  >  60052 Len=365"
"163","11.336204","213.179.201.175","10.12.223.178","UDP","407","50005  >  58128 Len=365"
"164","11.356407","213.179.201.175","10.12.223.178","UDP","395","50005  >  60052 Len=353"
"165","11.358394","213.179.201.175","10.12.223.178","UDP","395","50005  >  58128 Len=353"
"166","11.376312","213.179.201.175","10.12.223.178","UDP","395","50005  >  60052 Len=353"
"167","11.376312","213.179.201.175","10.12.223.178","UDP","395","50005  >  58128 Len=353"
"168","11.397914","213.179.201.175","10.12.223.178","UDP","395","50005  >  60052 Len=353"
"169","11.397914","213.179.201.175","10.12.223.178","UDP","395","50005  >  58128 Len=353"
"170","11.416981","213.179.201.175","10.12.223.178","UDP","395","50005  >  60052 Len=353"
"171","11.416981","213.179.201.175","10.12.223.178","UDP","395","50005  >  58128 Len=353"
"174","11.434341","213.179.201.175","10.12.223.178","UDP","395","50005  >  60052 Len=353"
"175","11.434341","213.179.201.175","10.12.223.178","UDP","395","50005  >  58128 Len=353"
"177","11.456618","213.179.201.175","10.12.223.178","UDP","395","50005  >  60052 Len=353"
"178","11.456618","213.179.201.175","10.12.223.178","UDP","395","50005  >  58128 Len=353"
"180","11.477147","213.179.201.175","10.12.223.178","UDP","395","50005  >  60052 Len=353"
"181","11.477147","213.179.201.175","10.12.223.178","UDP","395","50005  >  58128 Len=353"
"182","11.494439","213.179.201.175","10.12.223.178","UDP","395","50005  >  60052 Len=353"
"183","11.494439","213.179.201.175","10.12.223.178","UDP","395","50005  >  58128 Len=353"
"184","11.515351","213.179.201.175","10.12.223.178","UDP","392","50005  >  60052 Len=350"
"185","11.515351","213.179.201.175","10.12.223.178","UDP","392","50005  >  58128 Len=350"
"186","11.538146","213.179.201.175","10.12.223.178","UDP","398","50005  >  60052 Len=356"
"187","11.538146","213.179.201.175","10.12.223.178","UDP","398","50005  >  58128 Len=356"
"188","11.554714","213.179.201.175","10.12.223.178","UDP","391","50005  >  60052 Len=349"
"189","11.554714","213.179.201.175","10.12.223.178","UDP","391","50005  >  58128 Len=349"
"190","11.579764","213.179.201.175","10.12.223.178","UDP","399","50005  >  60052 Len=357"
"191","11.579764","213.179.201.175","10.12.223.178","UDP","399","50005  >  58128 Len=357"
"192","11.595776","213.179.201.175","10.12.223.178","UDP","395","50005  >  58128 Len=353"
"193","11.595776","213.179.201.175","10.12.223.178","UDP","395","50005  >  60052 Len=353"
"194","11.616646","213.179.201.175","10.12.223.178","UDP","395","50005  >  60052 Len=353"
"195","11.616646","213.179.201.175","10.12.223.178","UDP","395","50005  >  58128 Len=353"
"196","11.636551","213.179.201.175","10.12.223.178","UDP","395","50005  >  60052 Len=353"
"197","11.636551","213.179.201.175","10.12.223.178","UDP","395","50005  >  58128 Len=353"
"198","11.658287","213.179.201.175","10.12.223.178","UDP","395","50005  >  60052 Len=353"
"199","11.658287","213.179.201.175","10.12.223.178","UDP","395","50005  >  58128 Len=353"
"200","11.678649","213.179.201.175","10.12.223.178","UDP","395","50005  >  60052 Len=353"
"201","11.678649","213.179.201.175","10.12.223.178","UDP","395","50005  >  58128 Len=353"
"203","11.698109","213.179.201.175","10.12.223.178","UDP","395","50005  >  60052 Len=353"
"204","11.698109","213.179.201.175","10.12.223.178","UDP","395","50005  >  58128 Len=353"
"205","11.700889","213.179.201.175","10.12.223.178","UDP","60","50005  >  60052 Len=8"
"206","11.720884","213.179.201.175","10.12.223.178","UDP","395","50005  >  60052 Len=353"
"207","11.720884","213.179.201.175","10.12.223.178","UDP","395","50005  >  58128 Len=353"
"208","11.737196","213.179.201.175","10.12.223.178","UDP","395","50005  >  60052 Len=353"
"209","11.739044","213.179.201.175","10.12.223.178","UDP","395","50005  >  58128 Len=353"
"210","11.756606","213.179.201.175","10.12.223.178","UDP","373","50005  >  60052 Len=331"
"211","11.756606","213.179.201.175","10.12.223.178","UDP","373","50005  >  58128 Len=331"
"212","11.776454","213.179.201.175","10.12.223.178","UDP","417","50005  >  60052 Len=375"
"213","11.776454","213.179.201.175","10.12.223.178","UDP","417","50005  >  58128 Len=375"
"214","11.795924","213.179.201.175","10.12.223.178","UDP","356","50005  >  60052 Len=314"
"215","11.795924","213.179.201.175","10.12.223.178","UDP","356","50005  >  58128 Len=314"
"216","11.814902","213.179.201.175","10.12.223.178","UDP","380","50005  >  60052 Len=338"
"217","11.814902","213.179.201.175","10.12.223.178","UDP","380","50005  >  58128 Len=338"
"218","11.835009","213.179.201.175","10.12.223.178","UDP","385","50005  >  60052 Len=343"
"219","11.836748","213.179.201.175","10.12.223.178","UDP","385","50005  >  58128 Len=343"
"220","11.855642","213.179.201.175","10.12.223.178","UDP","394","50005  >  60052 Len=352"
"221","11.855642","213.179.201.175","10.12.223.178","UDP","394","50005  >  58128 Len=352"
"222","11.877122","213.179.201.175","10.12.223.178","UDP","392","50005  >  60052 Len=350"
"223","11.877122","213.179.201.175","10.12.223.178","UDP","392","50005  >  58128 Len=350"
"224","11.895497","213.179.201.175","10.12.223.178","UDP","390","50005  >  60052 Len=348"
"225","11.897471","213.179.201.175","10.12.223.178","UDP","390","50005  >  58128 Len=348"
"226","11.918090","213.179.201.175","10.12.223.178","UDP","437","50005  >  60052 Len=395"
"227","11.918090","213.179.201.175","10.12.223.178","UDP","437","50005  >  58128 Len=395"
"228","11.935647","213.179.201.175","10.12.223.178","UDP","390","50005  >  60052 Len=348"
