"No.","Time","Source","Destination","Protocol","Length","Info"
"6","0.954334","10.12.10.125","213.179.201.175","UDP","50","64239  >  50005 Len=8"
"83","4.146644","10.12.10.125","213.179.201.175","UDP","50","62611  >  50005 Len=8"
"93","5.954590","10.12.10.125","213.179.201.175","UDP","50","64239  >  50005 Len=8"
"189","9.147101","10.12.10.125","213.179.201.175","UDP","50","62611  >  50005 Len=8"
"213","10.954310","10.12.10.125","213.179.201.175","UDP","50","64239  >  50005 Len=8"
"310","14.147681","10.12.10.125","213.179.201.175","UDP","50","62611  >  50005 Len=8"
"315","14.364512","10.12.10.125","213.179.201.175","UDP","89","62611  >  50005 Len=47"
"319","14.389393","10.12.10.125","213.179.201.175","UDP","118","62611  >  50005 Len=76"
"321","14.403106","10.12.10.125","213.179.201.175","UDP","114","62611  >  50005 Len=72"
"324","14.424116","10.12.10.125","213.179.201.175","UDP","114","62611  >  50005 Len=72"
"326","14.443048","10.12.10.125","213.179.201.175","UDP","111","62611  >  50005 Len=69"
"328","14.463883","10.12.10.125","213.179.201.175","UDP","107","62611  >  50005 Len=65"
"330","14.483994","10.12.10.125","213.179.201.175","UDP","109","62611  >  50005 Len=67"
"332","14.501989","10.12.10.125","213.179.201.175","UDP","106","62611  >  50005 Len=64"
"334","14.523828","10.12.10.125","213.179.201.175","UDP","106","62611  >  50005 Len=64"
"336","14.543683","10.12.10.125","213.179.201.175","UDP","106","62611  >  50005 Len=64"
"338","14.563622","10.12.10.125","213.179.201.175","UDP","105","62611  >  50005 Len=63"
"340","14.583678","10.12.10.125","213.179.201.175","UDP","104","62611  >  50005 Len=62"
"342","14.603506","10.12.10.125","213.179.201.175","UDP","109","62611  >  50005 Len=67"
"344","14.623570","10.12.10.125","213.179.201.175","UDP","111","62611  >  50005 Len=69"
"346","14.643862","10.12.10.125","213.179.201.175","UDP","108","62611  >  50005 Len=66"
"348","14.663330","10.12.10.125","213.179.201.175","UDP","107","62611  >  50005 Len=65"
"350","14.683381","10.12.10.125","213.179.201.175","UDP","110","62611  >  50005 Len=68"
"352","14.703201","10.12.10.125","213.179.201.175","UDP","105","62611  >  50005 Len=63"
"354","14.723162","10.12.10.125","213.179.201.175","UDP","108","62611  >  50005 Len=66"
"356","14.743149","10.12.10.125","213.179.201.175","UDP","109","62611  >  50005 Len=67"
"359","14.769191","10.12.10.125","213.179.201.175","UDP","105","62611  >  50005 Len=63"
"362","14.782977","10.12.10.125","213.179.201.175","UDP","104","62611  >  50005 Len=62"
"364","14.803937","10.12.10.125","213.179.201.175","UDP","105","62611  >  50005 Len=63"
"366","14.823222","10.12.10.125","213.179.201.175","UDP","109","62611  >  50005 Len=67"
"368","14.843134","10.12.10.125","213.179.201.175","UDP","104","62611  >  50005 Len=62"
"370","14.862107","10.12.10.125","213.179.201.175","UDP","109","62611  >  50005 Len=67"
"372","14.884117","10.12.10.125","213.179.201.175","UDP","109","62611  >  50005 Len=67"
"374","14.902999","10.12.10.125","213.179.201.175","UDP","117","62611  >  50005 Len=75"
"376","14.923842","10.12.10.125","213.179.201.175","UDP","107","62611  >  50005 Len=65"
"378","14.943775","10.12.10.125","213.179.201.175","UDP","110","62611  >  50005 Len=68"
"380","14.963793","10.12.10.125","213.179.201.175","UDP","106","62611  >  50005 Len=64"
"382","14.983770","10.12.10.125","213.179.201.175","UDP","105","62611  >  50005 Len=63"
"384","15.003643","10.12.10.125","213.179.201.175","UDP","105","62611  >  50005 Len=63"
"388","15.023622","10.12.10.125","213.179.201.175","UDP","108","62611  >  50005 Len=66"
"390","15.042714","10.12.10.125","213.179.201.175","UDP","106","62611  >  50005 Len=64"
"392","15.062765","10.12.10.125","213.179.201.175","UDP","111","62611  >  50005 Len=69"
"394","15.083768","10.12.10.125","213.179.201.175","UDP","109","62611  >  50005 Len=67"
"396","15.109195","10.12.10.125","213.179.201.175","UDP","108","62611  >  50005 Len=66"
"398","15.123259","10.12.10.125","213.179.201.175","UDP","106","62611  >  50005 Len=64"
"400","15.143564","10.12.10.125","213.179.201.175","UDP","106","62611  >  50005 Len=64"
"402","15.163529","10.12.10.125","213.179.201.175","UDP","103","62611  >  50005 Len=61"
"404","15.183435","10.12.10.125","213.179.201.175","UDP","105","62611  >  50005 Len=63"
"406","15.203435","10.12.10.125","213.179.201.175","UDP","108","62611  >  50005 Len=66"
"408","15.223394","10.12.10.125","213.179.201.175","UDP","106","62611  >  50005 Len=64"
"410","15.242926","10.12.10.125","213.179.201.175","UDP","105","62611  >  50005 Len=63"
"412","15.263911","10.12.10.125","213.179.201.175","UDP","108","62611  >  50005 Len=66"
"416","15.283970","10.12.10.125","213.179.201.175","UDP","107","62611  >  50005 Len=65"
"421","15.303788","10.12.10.125","213.179.201.175","UDP","109","62611  >  50005 Len=67"
"424","15.323373","10.12.10.125","213.179.201.175","UDP","112","62611  >  50005 Len=70"
"426","15.342487","10.12.10.125","213.179.201.175","UDP","108","62611  >  50005 Len=66"
"428","15.362609","10.12.10.125","213.179.201.175","UDP","107","62611  >  50005 Len=65"
"430","15.382649","10.12.10.125","213.179.201.175","UDP","103","62611  >  50005 Len=61"
"434","15.403712","10.12.10.125","213.179.201.175","UDP","107","62611  >  50005 Len=65"
"437","15.422847","10.12.10.125","213.179.201.175","UDP","110","62611  >  50005 Len=68"
"439","15.449598","10.12.10.125","213.179.201.175","UDP","104","62611  >  50005 Len=62"
"441","15.463732","10.12.10.125","213.179.201.175","UDP","103","62611  >  50005 Len=61"
"446","15.483668","10.12.10.125","213.179.201.175","UDP","108","62611  >  50005 Len=66"
"448","15.502661","10.12.10.125","213.179.201.175","UDP","108","62611  >  50005 Len=66"
"450","15.522907","10.12.10.125","213.179.201.175","UDP","104","62611  >  50005 Len=62"
"452","15.543141","10.12.10.125","213.179.201.175","UDP","105","62611  >  50005 Len=63"
"461","15.562518","10.12.10.125","213.179.201.175","UDP","106","62611  >  50005 Len=64"
"464","15.583085","10.12.10.125","213.179.201.175","UDP","104","62611  >  50005 Len=62"
"466","15.603948","10.12.10.125","213.179.201.175","UDP","108","62611  >  50005 Len=66"
"468","15.623149","10.12.10.125","213.179.201.175","UDP","111","62611  >  50005 Len=69"
"470","15.645293","10.12.10.125","213.179.201.175","UDP","109","62611  >  50005 Len=67"
"479","15.662518","10.12.10.125","213.179.201.175","UDP","111","62611  >  50005 Len=69"
"481","15.683577","10.12.10.125","213.179.201.175","UDP","107","62611  >  50005 Len=65"
"483","15.702825","10.12.10.125","213.179.201.175","UDP","106","62611  >  50005 Len=64"
"487","15.723684","10.12.10.125","213.179.201.175","UDP","105","62611  >  50005 Len=63"
"489","15.743562","10.12.10.125","213.179.201.175","UDP","109","62611  >  50005 Len=67"
"491","15.762909","10.12.10.125","213.179.201.175","UDP","108","62611  >  50005 Len=66"
"495","15.782963","10.12.10.125","213.179.201.175","UDP","111","62611  >  50005 Len=69"
"497","15.809201","10.12.10.125","213.179.201.175","UDP","106","62611  >  50005 Len=64"
"499","15.822559","10.12.10.125","213.179.201.175","UDP","104","62611  >  50005 Len=62"
"501","15.842828","10.12.10.125","213.179.201.175","UDP","105","62611  >  50005 Len=63"
"503","15.863809","10.12.10.125","213.179.201.175","UDP","112","62611  >  50005 Len=70"
"504","15.883905","10.12.10.125","213.179.201.175","UDP","112","62611  >  50005 Len=70"
"505","15.903475","10.12.10.125","213.179.201.175","UDP","112","62611  >  50005 Len=70"
"506","15.923017","10.12.10.125","213.179.201.175","UDP","116","62611  >  50005 Len=74"
"507","15.943376","10.12.10.125","213.179.201.175","UDP","107","62611  >  50005 Len=65"
"508","15.955450","10.12.10.125","213.179.201.175","UDP","50","64239  >  50005 Len=8"
"509","15.962682","10.12.10.125","213.179.201.175","UDP","103","62611  >  50005 Len=61"
"518","15.983570","10.12.10.125","213.179.201.175","UDP","105","62611  >  50005 Len=63"
"526","16.002554","10.12.10.125","213.179.201.175","UDP","108","62611  >  50005 Len=66"
"528","16.022773","10.12.10.125","213.179.201.175","UDP","106","62611  >  50005 Len=64"
"530","16.042987","10.12.10.125","213.179.201.175","UDP","109","62611  >  50005 Len=67"
"535","16.063148","10.12.10.125","213.179.201.175","UDP","104","62611  >  50005 Len=62"
"537","16.082378","10.12.10.125","213.179.201.175","UDP","110","62611  >  50005 Len=68"
"538","16.103231","10.12.10.125","213.179.201.175","UDP","111","62611  >  50005 Len=69"
"539","16.125261","10.12.10.125","213.179.201.175","UDP","106","62611  >  50005 Len=64"
"540","16.143177","10.12.10.125","213.179.201.175","UDP","107","62611  >  50005 Len=65"
"541","16.170976","10.12.10.125","213.179.201.175","UDP","109","62611  >  50005 Len=67"
"542","16.184466","10.12.10.125","213.179.201.175","UDP","106","62611  >  50005 Len=64"
"549","16.203274","10.12.10.125","213.179.201.175","UDP","109","62611  >  50005 Len=67"
"551","16.223197","10.12.10.125","213.179.201.175","UDP","106","62611  >  50005 Len=64"
"553","16.242737","10.12.10.125","213.179.201.175","UDP","107","62611  >  50005 Len=65"
"555","16.263627","10.12.10.125","213.179.201.175","UDP","108","62611  >  50005 Len=66"
"556","16.283644","10.12.10.125","213.179.201.175","UDP","105","62611  >  50005 Len=63"
"557","16.302926","10.12.10.125","213.179.201.175","UDP","111","62611  >  50005 Len=69"
"558","16.323882","10.12.10.125","213.179.201.175","UDP","106","62611  >  50005 Len=64"
"559","16.343794","10.12.10.125","213.179.201.175","UDP","105","62611  >  50005 Len=63"
"560","16.363727","10.12.10.125","213.179.201.175","UDP","101","62611  >  50005 Len=59"
"571","16.383532","10.12.10.125","213.179.201.175","UDP","105","62611  >  50005 Len=63"
"573","16.402576","10.12.10.125","213.179.201.175","UDP","111","62611  >  50005 Len=69"
"574","16.423503","10.12.10.125","213.179.201.175","UDP","111","62611  >  50005 Len=69"
"577","16.442797","10.12.10.125","213.179.201.175","UDP","104","62611  >  50005 Len=62"
"579","16.463129","10.12.10.125","213.179.201.175","UDP","108","62611  >  50005 Len=66"
"581","16.483475","10.12.10.125","213.179.201.175","UDP","110","62611  >  50005 Len=68"
"582","16.509406","10.12.10.125","213.179.201.175","UDP","109","62611  >  50005 Len=67"
"583","16.522809","10.12.10.125","213.179.201.175","UDP","107","62611  >  50005 Len=65"
"584","16.543831","10.12.10.125","213.179.201.175","UDP","109","62611  >  50005 Len=67"
