"No.","Time","Source","Destination","Protocol","Length","Info"
"4","0.152452","213.179.201.175","10.12.223.178","UDP","60","50005  >  60052 Len=8"
"15","1.240189","213.179.201.175","10.12.223.178","UDP","60","50005  >  50887 Len=8"
"65","5.166010","213.179.201.175","10.12.223.178","UDP","60","50005  >  60052 Len=8"
"76","6.240295","213.179.201.175","10.12.223.178","UDP","60","50005  >  50887 Len=8"
"129","10.176092","213.179.201.175","10.12.223.178","UDP","60","50005  >  60052 Len=8"
"142","11.240287","213.179.201.175","10.12.223.178","UDP","60","50005  >  50887 Len=8"
"170","13.909451","213.179.201.175","10.12.223.178","UDP","77","50005  >  50887 Len=35"
"171","13.909451","213.179.201.175","10.12.223.178","UDP","77","50005  >  60052 Len=35"
"174","13.935564","213.179.201.175","10.12.223.178","UDP","608","50005  >  60052 Len=566"
"175","13.937439","213.179.201.175","10.12.223.178","UDP","608","50005  >  50887 Len=566"
"177","13.949088","213.179.201.175","10.12.223.178","UDP","490","50005  >  60052 Len=448"
"178","13.949088","213.179.201.175","10.12.223.178","UDP","490","50005  >  50887 Len=448"
"180","13.970969","213.179.201.175","10.12.223.178","UDP","378","50005  >  60052 Len=336"
"181","13.970969","213.179.201.175","10.12.223.178","UDP","378","50005  >  50887 Len=336"
"183","13.990299","213.179.201.175","10.12.223.178","UDP","380","50005  >  60052 Len=338"
"184","13.992157","213.179.201.175","10.12.223.178","UDP","380","50005  >  50887 Len=338"
"188","14.009821","213.179.201.175","10.12.223.178","UDP","373","50005  >  60052 Len=331"
"189","14.021046","213.179.201.175","10.12.223.178","UDP","373","50005  >  50887 Len=331"
"190","14.029324","213.179.201.175","10.12.223.178","UDP","379","50005  >  60052 Len=337"
"191","14.031222","213.179.201.175","10.12.223.178","UDP","379","50005  >  50887 Len=337"
"192","14.048739","213.179.201.175","10.12.223.178","UDP","379","50005  >  60052 Len=337"
"193","14.048739","213.179.201.175","10.12.223.178","UDP","379","50005  >  50887 Len=337"
"194","14.070959","213.179.201.175","10.12.223.178","UDP","379","50005  >  60052 Len=337"
"195","14.070959","213.179.201.175","10.12.223.178","UDP","379","50005  >  50887 Len=337"
"196","14.090047","213.179.201.175","10.12.223.178","UDP","378","50005  >  60052 Len=336"
"197","14.090047","213.179.201.175","10.12.223.178","UDP","378","50005  >  50887 Len=336"
"198","14.109525","213.179.201.175","10.12.223.178","UDP","382","50005  >  60052 Len=340"
"199","14.109525","213.179.201.175","10.12.223.178","UDP","382","50005  >  50887 Len=340"
"200","14.128947","213.179.201.175","10.12.223.178","UDP","377","50005  >  60052 Len=335"
"201","14.128947","213.179.201.175","10.12.223.178","UDP","377","50005  >  50887 Len=335"
"202","14.151497","213.179.201.175","10.12.223.178","UDP","379","50005  >  60052 Len=337"
"203","14.151682","213.179.201.175","10.12.223.178","UDP","379","50005  >  50887 Len=337"
"204","14.171549","213.179.201.175","10.12.223.178","UDP","376","50005  >  60052 Len=334"
"205","14.171549","213.179.201.175","10.12.223.178","UDP","376","50005  >  50887 Len=334"
"206","14.189436","213.179.201.175","10.12.223.178","UDP","377","50005  >  60052 Len=335"
"207","14.191318","213.179.201.175","10.12.223.178","UDP","377","50005  >  50887 Len=335"
"208","14.208980","213.179.201.175","10.12.223.178","UDP","378","50005  >  60052 Len=336"
"209","14.211022","213.179.201.175","10.12.223.178","UDP","378","50005  >  50887 Len=336"
"210","14.230350","213.179.201.175","10.12.223.178","UDP","373","50005  >  60052 Len=331"
"211","14.230350","213.179.201.175","10.12.223.178","UDP","373","50005  >  50887 Len=331"
"212","14.251150","213.179.201.175","10.12.223.178","UDP","376","50005  >  60052 Len=334"
"213","14.251150","213.179.201.175","10.12.223.178","UDP","376","50005  >  50887 Len=334"
"214","14.268747","213.179.201.175","10.12.223.178","UDP","382","50005  >  60052 Len=340"
"215","14.268747","213.179.201.175","10.12.223.178","UDP","382","50005  >  50887 Len=340"
"216","14.292969","213.179.201.175","10.12.223.178","UDP","378","50005  >  60052 Len=336"
"217","14.292969","213.179.201.175","10.12.223.178","UDP","378","50005  >  50887 Len=336"
"218","14.317196","213.179.201.175","10.12.223.178","UDP","378","50005  >  60052 Len=336"
"219","14.317325","213.179.201.175","10.12.223.178","UDP","378","50005  >  50887 Len=336"
"220","14.328126","213.179.201.175","10.12.223.178","UDP","395","50005  >  60052 Len=353"
"221","14.330042","213.179.201.175","10.12.223.178","UDP","395","50005  >  50887 Len=353"
"222","14.349561","213.179.201.175","10.12.223.178","UDP","395","50005  >  60052 Len=353"
"223","14.351563","213.179.201.175","10.12.223.178","UDP","395","50005  >  50887 Len=353"
"224","14.369921","213.179.201.175","10.12.223.178","UDP","395","50005  >  60052 Len=353"
"225","14.370820","213.179.201.175","10.12.223.178","UDP","395","50005  >  50887 Len=353"
"226","14.388629","213.179.201.175","10.12.223.178","UDP","395","50005  >  60052 Len=353"
"227","14.390541","213.179.201.175","10.12.223.178","UDP","395","50005  >  50887 Len=353"
"228","14.409177","213.179.201.175","10.12.223.178","UDP","395","50005  >  60052 Len=353"
"229","14.409177","213.179.201.175","10.12.223.178","UDP","395","50005  >  50887 Len=353"
"230","14.431825","213.179.201.175","10.12.223.178","UDP","395","50005  >  50887 Len=353"
"231","14.445257","213.179.201.175","10.12.223.178","UDP","395","50005  >  60052 Len=353"
"232","14.451523","213.179.201.175","10.12.223.178","UDP","557","50005  >  50887 Len=515"
"233","14.460882","213.179.201.175","10.12.223.178","UDP","557","50005  >  60052 Len=515"
"234","14.476834","213.179.201.175","10.12.223.178","UDP","381","50005  >  50887 Len=339"
"235","14.476834","213.179.201.175","10.12.223.178","UDP","381","50005  >  60052 Len=339"
"236","14.490287","213.179.201.175","10.12.223.178","UDP","378","50005  >  60052 Len=336"
"238","14.492020","213.179.201.175","10.12.223.178","UDP","378","50005  >  50887 Len=336"
"245","14.511783","213.179.201.175","10.12.223.178","UDP","378","50005  >  60052 Len=336"
"246","14.513573","213.179.201.175","10.12.223.178","UDP","378","50005  >  50887 Len=336"
"248","14.529107","213.179.201.175","10.12.223.178","UDP","378","50005  >  60052 Len=336"
"249","14.529107","213.179.201.175","10.12.223.178","UDP","378","50005  >  50887 Len=336"
"254","14.548790","213.179.201.175","10.12.223.178","UDP","366","50005  >  60052 Len=324"
"255","14.548790","213.179.201.175","10.12.223.178","UDP","366","50005  >  50887 Len=324"
"265","14.569496","213.179.201.175","10.12.223.178","UDP","360","50005  >  60052 Len=318"
"266","14.569496","213.179.201.175","10.12.223.178","UDP","360","50005  >  50887 Len=318"
"267","14.588871","213.179.201.175","10.12.223.178","UDP","365","50005  >  60052 Len=323"
"268","14.588871","213.179.201.175","10.12.223.178","UDP","365","50005  >  50887 Len=323"
"269","14.609418","213.179.201.175","10.12.223.178","UDP","392","50005  >  60052 Len=350"
"270","14.612367","213.179.201.175","10.12.223.178","UDP","392","50005  >  50887 Len=350"
"271","14.631112","213.179.201.175","10.12.223.178","UDP","395","50005  >  50887 Len=353"
"272","14.640603","213.179.201.175","10.12.223.178","UDP","395","50005  >  60052 Len=353"
"273","14.654652","213.179.201.175","10.12.223.178","UDP","395","50005  >  50887 Len=353"
"274","14.658520","213.179.201.175","10.12.223.178","UDP","395","50005  >  60052 Len=353"
"275","14.669708","213.179.201.175","10.12.223.178","UDP","395","50005  >  60052 Len=353"
"276","14.669708","213.179.201.175","10.12.223.178","UDP","395","50005  >  50887 Len=353"
"277","14.690223","213.179.201.175","10.12.223.178","UDP","395","50005  >  60052 Len=353"
"278","14.690223","213.179.201.175","10.12.223.178","UDP","395","50005  >  50887 Len=353"
"279","14.709713","213.179.201.175","10.12.223.178","UDP","395","50005  >  60052 Len=353"
"280","14.710792","213.179.201.175","10.12.223.178","UDP","395","50005  >  50887 Len=353"
"281","14.728534","213.179.201.175","10.12.223.178","UDP","395","50005  >  60052 Len=353"
"282","14.728534","213.179.201.175","10.12.223.178","UDP","395","50005  >  50887 Len=353"
"283","14.750128","213.179.201.175","10.12.223.178","UDP","395","50005  >  60052 Len=353"
"284","14.750128","213.179.201.175","10.12.223.178","UDP","395","50005  >  50887 Len=353"
"285","14.770012","213.179.201.175","10.12.223.178","UDP","395","50005  >  60052 Len=353"
"286","14.771995","213.179.201.175","10.12.223.178","UDP","395","50005  >  50887 Len=353"
"287","14.789852","213.179.201.175","10.12.223.178","UDP","395","50005  >  60052 Len=353"
"288","14.790876","213.179.201.175","10.12.223.178","UDP","395","50005  >  50887 Len=353"
"289","14.808950","213.179.201.175","10.12.223.178","UDP","395","50005  >  60052 Len=353"
"290","14.812719","213.179.201.175","10.12.223.178","UDP","395","50005  >  50887 Len=353"
"291","14.829558","213.179.201.175","10.12.223.178","UDP","395","50005  >  60052 Len=353"
"292","14.829558","213.179.201.175","10.12.223.178","UDP","395","50005  >  50887 Len=353"
"293","14.852309","213.179.201.175","10.12.223.178","UDP","395","50005  >  50887 Len=353"
"294","14.852309","213.179.201.175","10.12.223.178","UDP","395","50005  >  60052 Len=353"
"295","14.873035","213.179.201.175","10.12.223.178","UDP","395","50005  >  60052 Len=353"
"296","14.873035","213.179.201.175","10.12.223.178","UDP","395","50005  >  50887 Len=353"
"297","14.888754","213.179.201.175","10.12.223.178","UDP","395","50005  >  60052 Len=353"
"298","14.890601","213.179.201.175","10.12.223.178","UDP","395","50005  >  50887 Len=353"
"299","14.908597","213.179.201.175","10.12.223.178","UDP","395","50005  >  60052 Len=353"
"300","14.910291","213.179.201.175","10.12.223.178","UDP","395","50005  >  50887 Len=353"
"301","14.930691","213.179.201.175","10.12.223.178","UDP","497","50005  >  60052 Len=455"
"302","14.930691","213.179.201.175","10.12.223.178","UDP","497","50005  >  50887 Len=455"
"303","14.950292","213.179.201.175","10.12.223.178","UDP","551","50005  >  50887 Len=509"
"304","14.950292","213.179.201.175","10.12.223.178","UDP","551","50005  >  60052 Len=509"
"305","14.968775","213.179.201.175","10.12.223.178","UDP","388","50005  >  50887 Len=346"
