"No.","Time","Source","Destination","Protocol","Length","Info"
"29","1.955208","213.179.201.189","10.12.223.178","UDP","60","50007  >  55354 Len=8"
"44","3.648003","213.179.201.189","10.12.223.178","UDP","542","50007  >  55354 Len=500"
"45","3.648003","213.179.201.189","10.12.223.178","UDP","542","50007  >  54075 Len=500"
"48","3.664729","213.179.201.189","10.12.223.178","UDP","356","50007  >  55354 Len=314"
"49","3.664729","213.179.201.189","10.12.223.178","UDP","356","50007  >  54075 Len=314"
"50","3.688352","213.179.201.189","10.12.223.178","UDP","492","50007  >  55354 Len=450"
"51","3.688352","213.179.201.189","10.12.223.178","UDP","492","50007  >  54075 Len=450"
"54","3.706524","213.179.201.189","10.12.223.178","UDP","402","50007  >  55354 Len=360"
"55","3.706524","213.179.201.189","10.12.223.178","UDP","402","50007  >  54075 Len=360"
"56","3.730773","213.179.201.189","10.12.223.178","UDP","420","50007  >  55354 Len=378"
"57","3.730773","213.179.201.189","10.12.223.178","UDP","420","50007  >  54075 Len=378"
"59","3.745468","213.179.201.189","10.12.223.178","UDP","452","50007  >  55354 Len=410"
"60","3.748421","213.179.201.189","10.12.223.178","UDP","452","50007  >  54075 Len=410"
"61","3.768912","213.179.201.189","10.12.223.178","UDP","409","50007  >  55354 Len=367"
"62","3.768912","213.179.201.189","10.12.223.178","UDP","409","50007  >  54075 Len=367"
"64","3.787330","213.179.201.189","10.12.223.178","UDP","407","50007  >  55354 Len=365"
"65","3.787330","213.179.201.189","10.12.223.178","UDP","407","50007  >  54075 Len=365"
"66","3.807070","213.179.201.189","10.12.223.178","UDP","395","50007  >  55354 Len=353"
"67","3.807070","213.179.201.189","10.12.223.178","UDP","395","50007  >  54075 Len=353"
"68","3.827701","213.179.201.189","10.12.223.178","UDP","395","50007  >  55354 Len=353"
"69","3.827701","213.179.201.189","10.12.223.178","UDP","395","50007  >  54075 Len=353"
"71","3.847092","213.179.201.189","10.12.223.178","UDP","395","50007  >  55354 Len=353"
"72","3.847092","213.179.201.189","10.12.223.178","UDP","395","50007  >  54075 Len=353"
"75","3.867249","213.179.201.189","10.12.223.178","UDP","395","50007  >  54075 Len=353"
"76","3.867249","213.179.201.189","10.12.223.178","UDP","395","50007  >  55354 Len=353"
"77","3.886294","213.179.201.189","10.12.223.178","UDP","395","50007  >  54075 Len=353"
"78","3.886294","213.179.201.189","10.12.223.178","UDP","395","50007  >  55354 Len=353"
"80","3.906532","213.179.201.189","10.12.223.178","UDP","395","50007  >  55354 Len=353"
"81","3.906532","213.179.201.189","10.12.223.178","UDP","395","50007  >  54075 Len=353"
"83","3.931299","213.179.201.189","10.12.223.178","UDP","395","50007  >  54075 Len=353"
"84","3.931299","213.179.201.189","10.12.223.178","UDP","395","50007  >  55354 Len=353"
"85","3.949062","213.179.201.189","10.12.223.178","UDP","395","50007  >  54075 Len=353"
"86","3.949062","213.179.201.189","10.12.223.178","UDP","395","50007  >  55354 Len=353"
"89","3.966980","213.179.201.189","10.12.223.178","UDP","392","50007  >  54075 Len=350"
"90","3.966980","213.179.201.189","10.12.223.178","UDP","392","50007  >  55354 Len=350"
"91","3.991485","213.179.201.189","10.12.223.178","UDP","398","50007  >  54075 Len=356"
"92","3.991485","213.179.201.189","10.12.223.178","UDP","398","50007  >  55354 Len=356"
"93","4.007615","213.179.201.189","10.12.223.178","UDP","391","50007  >  54075 Len=349"
"94","4.007615","213.179.201.189","10.12.223.178","UDP","391","50007  >  55354 Len=349"
"95","4.027325","213.179.201.189","10.12.223.178","UDP","399","50007  >  54075 Len=357"
"96","4.027325","213.179.201.189","10.12.223.178","UDP","399","50007  >  55354 Len=357"
"98","4.045780","213.179.201.189","10.12.223.178","UDP","395","50007  >  54075 Len=353"
"99","4.045780","213.179.201.189","10.12.223.178","UDP","395","50007  >  55354 Len=353"
"102","4.066414","213.179.201.189","10.12.223.178","UDP","395","50007  >  55354 Len=353"
"103","4.066414","213.179.201.189","10.12.223.178","UDP","395","50007  >  54075 Len=353"
"104","4.086715","213.179.201.189","10.12.223.178","UDP","395","50007  >  54075 Len=353"
"105","4.086715","213.179.201.189","10.12.223.178","UDP","395","50007  >  55354 Len=353"
"107","4.109254","213.179.201.189","10.12.223.178","UDP","395","50007  >  54075 Len=353"
"108","4.109254","213.179.201.189","10.12.223.178","UDP","395","50007  >  55354 Len=353"
"111","4.130728","213.179.201.189","10.12.223.178","UDP","395","50007  >  54075 Len=353"
"112","4.130728","213.179.201.189","10.12.223.178","UDP","395","50007  >  55354 Len=353"
"113","4.145786","213.179.201.189","10.12.223.178","UDP","395","50007  >  54075 Len=353"
"114","4.145786","213.179.201.189","10.12.223.178","UDP","395","50007  >  55354 Len=353"
"115","4.169625","213.179.201.189","10.12.223.178","UDP","395","50007  >  54075 Len=353"
"116","4.169625","213.179.201.189","10.12.223.178","UDP","395","50007  >  55354 Len=353"
"117","4.186194","213.179.201.189","10.12.223.178","UDP","395","50007  >  54075 Len=353"
"118","4.186194","213.179.201.189","10.12.223.178","UDP","395","50007  >  55354 Len=353"
"119","4.205518","213.179.201.189","10.12.223.178","UDP","373","50007  >  54075 Len=331"
"120","4.205518","213.179.201.189","10.12.223.178","UDP","373","50007  >  55354 Len=331"
"122","4.228076","213.179.201.189","10.12.223.178","UDP","417","50007  >  54075 Len=375"
"123","4.228076","213.179.201.189","10.12.223.178","UDP","417","50007  >  55354 Len=375"
"126","4.236915","213.179.201.189","10.12.223.178","UDP","60","50007  >  54075 Len=8"
"127","4.247439","213.179.201.189","10.12.223.178","UDP","356","50007  >  54075 Len=314"
"128","4.247439","213.179.201.189","10.12.223.178","UDP","356","50007  >  55354 Len=314"
"129","4.266342","213.179.201.189","10.12.223.178","UDP","380","50007  >  54075 Len=338"
