"No.","Time","Source","Destination","Protocol","Length","Info"
"10","0.704730","213.179.201.189","10.12.223.178","UDP","60","50007  >  55354 Len=8"
"21","1.865277","213.179.201.189","10.12.223.178","UDP","115","50007  >  57365 Len=73"
"22","1.865277","213.179.201.189","10.12.223.178","UDP","115","50007  >  55354 Len=73"
"25","1.894537","213.179.201.189","10.12.223.178","UDP","120","50007  >  57365 Len=78"
"26","1.895506","213.179.201.189","10.12.223.178","UDP","120","50007  >  55354 Len=78"
"27","1.907521","213.179.201.189","10.12.223.178","UDP","128","50007  >  57365 Len=86"
"28","1.907521","213.179.201.189","10.12.223.178","UDP","128","50007  >  55354 Len=86"
"31","1.925353","213.179.201.189","10.12.223.178","UDP","124","50007  >  57365 Len=82"
"32","1.925353","213.179.201.189","10.12.223.178","UDP","124","50007  >  55354 Len=82"
"33","1.944674","213.179.201.189","10.12.223.178","UDP","107","50007  >  57365 Len=65"
"34","1.944674","213.179.201.189","10.12.223.178","UDP","107","50007  >  55354 Len=65"
"36","1.966599","213.179.201.189","10.12.223.178","UDP","110","50007  >  57365 Len=68"
"37","1.970488","213.179.201.189","10.12.223.178","UDP","110","50007  >  55354 Len=68"
"38","1.986406","213.179.201.189","10.12.223.178","UDP","124","50007  >  57365 Len=82"
"39","1.986406","213.179.201.189","10.12.223.178","UDP","124","50007  >  55354 Len=82"
"41","2.005928","213.179.201.189","10.12.223.178","UDP","124","50007  >  57365 Len=82"
"42","2.005928","213.179.201.189","10.12.223.178","UDP","124","50007  >  55354 Len=82"
"44","2.025091","213.179.201.189","10.12.223.178","UDP","130","50007  >  57365 Len=88"
"45","2.025091","213.179.201.189","10.12.223.178","UDP","130","50007  >  55354 Len=88"
"47","2.047049","213.179.201.189","10.12.223.178","UDP","124","50007  >  57365 Len=82"
"48","2.047886","213.179.201.189","10.12.223.178","UDP","124","50007  >  55354 Len=82"
"49","2.064681","213.179.201.189","10.12.223.178","UDP","125","50007  >  57365 Len=83"
"50","2.067507","213.179.201.189","10.12.223.178","UDP","125","50007  >  55354 Len=83"
"51","2.084733","213.179.201.189","10.12.223.178","UDP","125","50007  >  57365 Len=83"
"52","2.084733","213.179.201.189","10.12.223.178","UDP","125","50007  >  55354 Len=83"
"53","2.105920","213.179.201.189","10.12.223.178","UDP","119","50007  >  57365 Len=77"
"54","2.105920","213.179.201.189","10.12.223.178","UDP","119","50007  >  55354 Len=77"
"55","2.123774","213.179.201.189","10.12.223.178","UDP","119","50007  >  57365 Len=77"
"56","2.124992","213.179.201.189","10.12.223.178","UDP","119","50007  >  55354 Len=77"
"57","2.144864","213.179.201.189","10.12.223.178","UDP","111","50007  >  57365 Len=69"
