"No.","Time","Source","Destination","Protocol","Length","Info"
"8","0.714672","213.179.201.189","10.12.223.178","UDP","60","50007  >  55354 Len=8"
"48","3.064781","213.179.201.189","10.12.223.178","UDP","116","50007  >  61168 Len=74"
"50","3.252480","213.179.201.189","10.12.223.178","UDP","60","50007  >  61168 Len=8"
"66","5.270420","213.179.201.189","10.12.223.178","UDP","542","50007  >  56850 Len=500"
"67","5.270420","213.179.201.189","10.12.223.178","UDP","542","50007  >  55354 Len=500"
"70","5.286444","213.179.201.189","10.12.223.178","UDP","356","50007  >  56850 Len=314"
"71","5.286444","213.179.201.189","10.12.223.178","UDP","356","50007  >  55354 Len=314"
"73","5.301078","213.179.201.189","10.12.223.178","UDP","492","50007  >  56850 Len=450"
"74","5.301078","213.179.201.189","10.12.223.178","UDP","492","50007  >  55354 Len=450"
"77","5.320288","213.179.201.189","10.12.223.178","UDP","402","50007  >  56850 Len=360"
"78","5.320288","213.179.201.189","10.12.223.178","UDP","402","50007  >  55354 Len=360"
"80","5.338937","213.179.201.189","10.12.223.178","UDP","420","50007  >  56850 Len=378"
"81","5.338937","213.179.201.189","10.12.223.178","UDP","420","50007  >  55354 Len=378"
"82","5.359346","213.179.201.189","10.12.223.178","UDP","452","50007  >  55354 Len=410"
"83","5.359346","213.179.201.189","10.12.223.178","UDP","452","50007  >  56850 Len=410"
"85","5.381167","213.179.201.189","10.12.223.178","UDP","409","50007  >  55354 Len=367"
"86","5.381167","213.179.201.189","10.12.223.178","UDP","409","50007  >  56850 Len=367"
"88","5.399129","213.179.201.189","10.12.223.178","UDP","407","50007  >  56850 Len=365"
"89","5.399129","213.179.201.189","10.12.223.178","UDP","407","50007  >  55354 Len=365"
"90","5.420989","213.179.201.189","10.12.223.178","UDP","395","50007  >  56850 Len=353"
"91","5.420989","213.179.201.189","10.12.223.178","UDP","395","50007  >  55354 Len=353"
"92","5.440174","213.179.201.189","10.12.223.178","UDP","395","50007  >  56850 Len=353"
"93","5.440174","213.179.201.189","10.12.223.178","UDP","395","50007  >  55354 Len=353"
"96","5.460537","213.179.201.189","10.12.223.178","UDP","395","50007  >  56850 Len=353"
"97","5.460537","213.179.201.189","10.12.223.178","UDP","395","50007  >  55354 Len=353"
"98","5.481817","213.179.201.189","10.12.223.178","UDP","395","50007  >  55354 Len=353"
"99","5.481817","213.179.201.189","10.12.223.178","UDP","395","50007  >  56850 Len=353"
"100","5.500556","213.179.201.189","10.12.223.178","UDP","395","50007  >  56850 Len=353"
"101","5.500556","213.179.201.189","10.12.223.178","UDP","395","50007  >  55354 Len=353"
"102","5.525746","213.179.201.189","10.12.223.178","UDP","395","50007  >  55354 Len=353"
"103","5.527807","213.179.201.189","10.12.223.178","UDP","395","50007  >  56850 Len=353"
"104","5.542344","213.179.201.189","10.12.223.178","UDP","395","50007  >  55354 Len=353"
"105","5.542344","213.179.201.189","10.12.223.178","UDP","395","50007  >  56850 Len=353"
"106","5.562727","213.179.201.189","10.12.223.178","UDP","395","50007  >  56850 Len=353"
"107","5.562727","213.179.201.189","10.12.223.178","UDP","395","50007  >  55354 Len=353"
"108","5.579931","213.179.201.189","10.12.223.178","UDP","392","50007  >  56850 Len=350"
"109","5.579931","213.179.201.189","10.12.223.178","UDP","392","50007  >  55354 Len=350"
"110","5.599922","213.179.201.189","10.12.223.178","UDP","398","50007  >  55354 Len=356"
"111","5.599922","213.179.201.189","10.12.223.178","UDP","398","50007  >  56850 Len=356"
"112","5.621387","213.179.201.189","10.12.223.178","UDP","391","50007  >  55354 Len=349"
"113","5.621387","213.179.201.189","10.12.223.178","UDP","391","50007  >  56850 Len=349"
"114","5.640943","213.179.201.189","10.12.223.178","UDP","399","50007  >  55354 Len=357"
"115","5.640943","213.179.201.189","10.12.223.178","UDP","399","50007  >  56850 Len=357"
"123","5.660831","213.179.201.189","10.12.223.178","UDP","395","50007  >  56850 Len=353"
"124","5.660831","213.179.201.189","10.12.223.178","UDP","395","50007  >  55354 Len=353"
"140","5.679953","213.179.201.189","10.12.223.178","UDP","395","50007  >  55354 Len=353"
"141","5.679953","213.179.201.189","10.12.223.178","UDP","395","50007  >  56850 Len=353"
"143","5.702939","213.179.201.189","10.12.223.178","UDP","395","50007  >  61168 Len=353"
