"No.","Time","Source","Destination","Protocol","Length","Info"
"40","2.076157","213.179.201.189","10.12.223.178","UDP","60","50007  >  55354 Len=8"
"51","2.800371","213.179.201.189","10.12.223.178","UDP","116","50007  >  60533 Len=74"
"55","3.110854","213.179.201.189","10.12.223.178","UDP","60","50007  >  60533 Len=8"
"67","3.690462","213.179.201.189","10.12.223.178","UDP","109","50007  >  60533 Len=67"
"68","3.691444","213.179.201.189","10.12.223.178","UDP","109","50007  >  55354 Len=67"
"70","3.708037","213.179.201.189","10.12.223.178","UDP","107","50007  >  60533 Len=65"
"71","3.708386","213.179.201.189","10.12.223.178","UDP","107","50007  >  55354 Len=65"
"73","3.724505","213.179.201.189","10.12.223.178","UDP","111","50007  >  60533 Len=69"
"74","3.725724","213.179.201.189","10.12.223.178","UDP","111","50007  >  55354 Len=69"
"75","3.745206","213.179.201.189","10.12.223.178","UDP","110","50007  >  60533 Len=68"
"77","3.745671","213.179.201.189","10.12.223.178","UDP","110","50007  >  55354 Len=68"
"79","3.764835","213.179.201.189","10.12.223.178","UDP","101","50007  >  60533 Len=59"
"80","3.766296","213.179.201.189","10.12.223.178","UDP","101","50007  >  55354 Len=59"
"81","3.784789","213.179.201.189","10.12.223.178","UDP","101","50007  >  60533 Len=59"
"82","3.785830","213.179.201.189","10.12.223.178","UDP","101","50007  >  55354 Len=59"
"83","3.804199","213.179.201.189","10.12.223.178","UDP","112","50007  >  60533 Len=70"
"84","3.805271","213.179.201.189","10.12.223.178","UDP","112","50007  >  55354 Len=70"
"85","3.828883","213.179.201.189","10.12.223.178","UDP","107","50007  >  60533 Len=65"
"86","3.828883","213.179.201.189","10.12.223.178","UDP","107","50007  >  55354 Len=65"
"87","3.846740","213.179.201.189","10.12.223.178","UDP","109","50007  >  60533 Len=67"
"88","3.846740","213.179.201.189","10.12.223.178","UDP","109","50007  >  55354 Len=67"
"89","3.864884","213.179.201.189","10.12.223.178","UDP","106","50007  >  60533 Len=64"
"90","3.865871","213.179.201.189","10.12.223.178","UDP","106","50007  >  55354 Len=64"
"91","3.885377","213.179.201.189","10.12.223.178","UDP","109","50007  >  60533 Len=67"
"92","3.887629","213.179.201.189","10.12.223.178","UDP","109","50007  >  55354 Len=67"
"93","3.904984","213.179.201.189","10.12.223.178","UDP","110","50007  >  60533 Len=68"
"94","3.905877","213.179.201.189","10.12.223.178","UDP","110","50007  >  55354 Len=68"
"95","3.926060","213.179.201.189","10.12.223.178","UDP","101","50007  >  60533 Len=59"
"96","3.926060","213.179.201.189","10.12.223.178","UDP","101","50007  >  55354 Len=59"
"97","3.953933","213.179.201.189","10.12.223.178","UDP","104","50007  >  60533 Len=62"
"98","3.953933","213.179.201.189","10.12.223.178","UDP","104","50007  >  55354 Len=62"
