"No.","Time","Source","Destination","Protocol","Length","Info"
"29","1.440724","213.179.201.189","10.12.223.178","UDP","60","50007  >  55354 Len=8"
"57","3.144706","213.179.201.189","10.12.223.178","UDP","60","50007  >  51418 Len=8"
"92","6.447108","213.179.201.189","10.12.223.178","UDP","60","50007  >  55354 Len=8"
"99","7.424279","213.179.201.189","10.12.223.178","UDP","109","50007  >  51418 Len=67"
"100","7.425251","213.179.201.189","10.12.223.178","UDP","109","50007  >  55354 Len=67"
"103","7.441045","213.179.201.189","10.12.223.178","UDP","107","50007  >  51418 Len=65"
"104","7.441348","213.179.201.189","10.12.223.178","UDP","107","50007  >  55354 Len=65"
"105","7.461244","213.179.201.189","10.12.223.178","UDP","111","50007  >  51418 Len=69"
"106","7.461370","213.179.201.189","10.12.223.178","UDP","111","50007  >  55354 Len=69"
"109","7.480814","213.179.201.189","10.12.223.178","UDP","110","50007  >  51418 Len=68"
"110","7.480814","213.179.201.189","10.12.223.178","UDP","110","50007  >  55354 Len=68"
"111","7.498120","213.179.201.189","10.12.223.178","UDP","101","50007  >  51418 Len=59"
"112","7.499091","213.179.201.189","10.12.223.178","UDP","101","50007  >  55354 Len=59"
"113","7.520008","213.179.201.189","10.12.223.178","UDP","101","50007  >  51418 Len=59"
"114","7.521405","213.179.201.189","10.12.223.178","UDP","101","50007  >  55354 Len=59"
"115","7.540294","213.179.201.189","10.12.223.178","UDP","112","50007  >  51418 Len=70"
"116","7.541132","213.179.201.189","10.12.223.178","UDP","112","50007  >  55354 Len=70"
"117","7.559883","213.179.201.189","10.12.223.178","UDP","107","50007  >  51418 Len=65"
"118","7.560373","213.179.201.189","10.12.223.178","UDP","107","50007  >  55354 Len=65"
"119","7.578877","213.179.201.189","10.12.223.178","UDP","109","50007  >  51418 Len=67"
"120","7.581464","213.179.201.189","10.12.223.178","UDP","109","50007  >  55354 Len=67"
"121","7.598577","213.179.201.189","10.12.223.178","UDP","106","50007  >  51418 Len=64"
"122","7.599987","213.179.201.189","10.12.223.178","UDP","106","50007  >  55354 Len=64"
"123","7.619221","213.179.201.189","10.12.223.178","UDP","109","50007  >  51418 Len=67"
"124","7.622148","213.179.201.189","10.12.223.178","UDP","109","50007  >  55354 Len=67"
"125","7.639046","213.179.201.189","10.12.223.178","UDP","110","50007  >  51418 Len=68"
"126","7.639939","213.179.201.189","10.12.223.178","UDP","110","50007  >  55354 Len=68"
"128","7.658661","213.179.201.189","10.12.223.178","UDP","101","50007  >  51418 Len=59"
"129","7.659854","213.179.201.189","10.12.223.178","UDP","101","50007  >  55354 Len=59"
"131","7.678876","213.179.201.189","10.12.223.178","UDP","104","50007  >  51418 Len=62"
"132","7.682274","213.179.201.189","10.12.223.178","UDP","104","50007  >  55354 Len=62"
"133","7.698417","213.179.201.189","10.12.223.178","UDP","108","50007  >  51418 Len=66"
"134","7.700661","213.179.201.189","10.12.223.178","UDP","108","50007  >  55354 Len=66"
"139","7.720710","213.179.201.189","10.12.223.178","UDP","104","50007  >  51418 Len=62"
"140","7.720710","213.179.201.189","10.12.223.178","UDP","104","50007  >  55354 Len=62"
"143","7.740003","213.179.201.189","10.12.223.178","UDP","103","50007  >  51418 Len=61"
"144","7.740003","213.179.201.189","10.12.223.178","UDP","103","50007  >  55354 Len=61"
"145","7.766322","213.179.201.189","10.12.223.178","UDP","105","50007  >  51418 Len=63"
"147","7.766820","213.179.201.189","10.12.223.178","UDP","105","50007  >  55354 Len=63"
"148","7.778802","213.179.201.189","10.12.223.178","UDP","108","50007  >  51418 Len=66"
"149","7.779852","213.179.201.189","10.12.223.178","UDP","108","50007  >  55354 Len=66"
"150","7.798291","213.179.201.189","10.12.223.178","UDP","103","50007  >  51418 Len=61"
"151","7.799573","213.179.201.189","10.12.223.178","UDP","103","50007  >  55354 Len=61"
"152","7.817933","213.179.201.189","10.12.223.178","UDP","106","50007  >  51418 Len=64"
"153","7.818907","213.179.201.189","10.12.223.178","UDP","106","50007  >  55354 Len=64"
"154","7.838366","213.179.201.189","10.12.223.178","UDP","111","50007  >  51418 Len=69"
"155","7.840714","213.179.201.189","10.12.223.178","UDP","111","50007  >  55354 Len=69"
"156","7.859338","213.179.201.189","10.12.223.178","UDP","107","50007  >  51418 Len=65"
"157","7.860129","213.179.201.189","10.12.223.178","UDP","107","50007  >  55354 Len=65"
"158","7.879467","213.179.201.189","10.12.223.178","UDP","106","50007  >  51418 Len=64"
"159","7.880070","213.179.201.189","10.12.223.178","UDP","106","50007  >  55354 Len=64"
"160","7.907530","213.179.201.189","10.12.223.178","UDP","108","50007  >  51418 Len=66"
"161","7.907530","213.179.201.189","10.12.223.178","UDP","108","50007  >  55354 Len=66"
"162","7.997539","213.179.201.189","10.12.223.178","UDP","103","50007  >  51418 Len=61"
"163","7.997539","213.179.201.189","10.12.223.178","UDP","107","50007  >  51418 Len=65"
"164","7.997539","213.179.201.189","10.12.223.178","UDP","116","50007  >  51418 Len=74"
"165","7.997539","213.179.201.189","10.12.223.178","UDP","107","50007  >  51418 Len=65"
"166","7.997539","213.179.201.189","10.12.223.178","UDP","103","50007  >  55354 Len=61"
"167","7.997539","213.179.201.189","10.12.223.178","UDP","107","50007  >  55354 Len=65"
"168","7.997539","213.179.201.189","10.12.223.178","UDP","116","50007  >  55354 Len=74"
"169","7.999007","213.179.201.189","10.12.223.178","UDP","107","50007  >  55354 Len=65"
"170","7.999007","213.179.201.189","10.12.223.178","UDP","112","50007  >  51418 Len=70"
"171","8.004142","213.179.201.189","10.12.223.178","UDP","112","50007  >  55354 Len=70"
"172","8.023036","213.179.201.189","10.12.223.178","UDP","107","50007  >  51418 Len=65"
"173","8.023036","213.179.201.189","10.12.223.178","UDP","107","50007  >  55354 Len=65"
"174","8.041039","213.179.201.189","10.12.223.178","UDP","114","50007  >  51418 Len=72"
"175","8.041039","213.179.201.189","10.12.223.178","UDP","114","50007  >  55354 Len=72"
"176","8.063302","213.179.201.189","10.12.223.178","UDP","116","50007  >  51418 Len=74"
"177","8.063302","213.179.201.189","10.12.223.178","UDP","116","50007  >  55354 Len=74"
"178","8.082982","213.179.201.189","10.12.223.178","UDP","116","50007  >  51418 Len=74"
"179","8.082982","213.179.201.189","10.12.223.178","UDP","116","50007  >  55354 Len=74"
"180","8.108761","213.179.201.189","10.12.223.178","UDP","118","50007  >  51418 Len=76"
"181","8.108761","213.179.201.189","10.12.223.178","UDP","118","50007  >  55354 Len=76"
"182","8.122142","213.179.201.189","10.12.223.178","UDP","115","50007  >  51418 Len=73"
"183","8.122142","213.179.201.189","10.12.223.178","UDP","115","50007  >  55354 Len=73"
"184","8.143366","213.179.201.189","10.12.223.178","UDP","108","50007  >  51418 Len=66"
"185","8.143366","213.179.201.189","10.12.223.178","UDP","108","50007  >  55354 Len=66"
"187","8.152408","213.179.201.189","10.12.223.178","UDP","60","50007  >  51418 Len=8"
"188","8.161792","213.179.201.189","10.12.223.178","UDP","110","50007  >  51418 Len=68"
"189","8.161792","213.179.201.189","10.12.223.178","UDP","110","50007  >  55354 Len=68"
"190","8.181035","213.179.201.189","10.12.223.178","UDP","102","50007  >  51418 Len=60"
"191","8.181035","213.179.201.189","10.12.223.178","UDP","102","50007  >  55354 Len=60"
"192","8.199762","213.179.201.189","10.12.223.178","UDP","102","50007  >  51418 Len=60"
"193","8.199762","213.179.201.189","10.12.223.178","UDP","102","50007  >  55354 Len=60"
"194","8.221539","213.179.201.189","10.12.223.178","UDP","103","50007  >  51418 Len=61"
"195","8.221539","213.179.201.189","10.12.223.178","UDP","103","50007  >  55354 Len=61"
"196","8.241952","213.179.201.189","10.12.223.178","UDP","97","50007  >  51418 Len=55"
"197","8.241952","213.179.201.189","10.12.223.178","UDP","97","50007  >  55354 Len=55"
"198","8.261713","213.179.201.189","10.12.223.178","UDP","106","50007  >  51418 Len=64"
"199","8.261713","213.179.201.189","10.12.223.178","UDP","106","50007  >  55354 Len=64"
"200","8.282113","213.179.201.189","10.12.223.178","UDP","109","50007  >  51418 Len=67"
"201","8.282113","213.179.201.189","10.12.223.178","UDP","109","50007  >  55354 Len=67"
"202","8.301909","213.179.201.189","10.12.223.178","UDP","111","50007  >  51418 Len=69"
"203","8.301909","213.179.201.189","10.12.223.178","UDP","111","50007  >  55354 Len=69"
"204","8.322419","213.179.201.189","10.12.223.178","UDP","106","50007  >  51418 Len=64"
"205","8.322419","213.179.201.189","10.12.223.178","UDP","106","50007  >  55354 Len=64"
"206","8.340636","213.179.201.189","10.12.223.178","UDP","110","50007  >  51418 Len=68"
"207","8.340636","213.179.201.189","10.12.223.178","UDP","110","50007  >  55354 Len=68"
"209","8.360536","213.179.201.189","10.12.223.178","UDP","108","50007  >  51418 Len=66"
"210","8.360536","213.179.201.189","10.12.223.178","UDP","108","50007  >  55354 Len=66"
"212","8.381382","213.179.201.189","10.12.223.178","UDP","105","50007  >  51418 Len=63"
"213","8.381382","213.179.201.189","10.12.223.178","UDP","105","50007  >  55354 Len=63"
"214","8.402830","213.179.201.189","10.12.223.178","UDP","106","50007  >  51418 Len=64"
"215","8.402830","213.179.201.189","10.12.223.178","UDP","106","50007  >  55354 Len=64"
"216","8.422244","213.179.201.189","10.12.223.178","UDP","102","50007  >  51418 Len=60"
"217","8.422244","213.179.201.189","10.12.223.178","UDP","102","50007  >  55354 Len=60"
"218","8.441460","213.179.201.189","10.12.223.178","UDP","100","50007  >  51418 Len=58"
"219","8.441460","213.179.201.189","10.12.223.178","UDP","100","50007  >  55354 Len=58"
"220","8.467317","213.179.201.189","10.12.223.178","UDP","104","50007  >  51418 Len=62"
"221","8.467317","213.179.201.189","10.12.223.178","UDP","104","50007  >  55354 Len=62"
"222","8.483831","213.179.201.189","10.12.223.178","UDP","111","50007  >  51418 Len=69"
"223","8.483831","213.179.201.189","10.12.223.178","UDP","111","50007  >  55354 Len=69"
"224","8.501736","213.179.201.189","10.12.223.178","UDP","111","50007  >  51418 Len=69"
