"No.","Time","Source","Destination","Protocol","Length","Info"
"3","0.211537","213.179.201.189","10.12.223.178","UDP","60","50007  >  55354 Len=8"
"1150","3.196495","213.179.201.189","10.12.223.178","UDP","60","50007  >  55744 Len=8"
"1173","5.224757","213.179.201.189","10.12.223.178","UDP","60","50007  >  55354 Len=8"
"1200","7.973491","213.179.201.189","10.12.223.178","UDP","109","50007  >  55744 Len=67"
"1201","7.982337","213.179.201.189","10.12.223.178","UDP","109","50007  >  55354 Len=67"
"1204","7.986202","213.179.201.189","10.12.223.178","UDP","107","50007  >  55744 Len=65"
"1205","7.986659","213.179.201.189","10.12.223.178","UDP","107","50007  >  55354 Len=65"
"1206","8.006602","213.179.201.189","10.12.223.178","UDP","111","50007  >  55744 Len=69"
"1207","8.006751","213.179.201.189","10.12.223.178","UDP","111","50007  >  55354 Len=69"
"1208","8.025419","213.179.201.189","10.12.223.178","UDP","110","50007  >  55744 Len=68"
"1209","8.026569","213.179.201.189","10.12.223.178","UDP","110","50007  >  55354 Len=68"
"1212","8.048792","213.179.201.189","10.12.223.178","UDP","101","50007  >  55744 Len=59"
"1213","8.049323","213.179.201.189","10.12.223.178","UDP","101","50007  >  55354 Len=59"
"1214","8.066332","213.179.201.189","10.12.223.178","UDP","101","50007  >  55744 Len=59"
"1215","8.066332","213.179.201.189","10.12.223.178","UDP","101","50007  >  55354 Len=59"
"1216","8.087377","213.179.201.189","10.12.223.178","UDP","112","50007  >  55744 Len=70"
"1217","8.087377","213.179.201.189","10.12.223.178","UDP","112","50007  >  55354 Len=70"
"1218","8.108341","213.179.201.189","10.12.223.178","UDP","107","50007  >  55744 Len=65"
"1219","8.108341","213.179.201.189","10.12.223.178","UDP","107","50007  >  55354 Len=65"
"1220","8.125606","213.179.201.189","10.12.223.178","UDP","109","50007  >  55744 Len=67"
"1221","8.126315","213.179.201.189","10.12.223.178","UDP","109","50007  >  55354 Len=67"
"1222","8.145692","213.179.201.189","10.12.223.178","UDP","106","50007  >  55744 Len=64"
"1223","8.145692","213.179.201.189","10.12.223.178","UDP","106","50007  >  55354 Len=64"
"1224","8.165321","213.179.201.189","10.12.223.178","UDP","109","50007  >  55744 Len=67"
"1225","8.166364","213.179.201.189","10.12.223.178","UDP","109","50007  >  55354 Len=67"
"1226","8.187408","213.179.201.189","10.12.223.178","UDP","110","50007  >  55354 Len=68"
"1227","8.187408","213.179.201.189","10.12.223.178","UDP","110","50007  >  55744 Len=68"
"1229","8.196854","213.179.201.189","10.12.223.178","UDP","60","50007  >  55744 Len=8"
"1230","8.205671","213.179.201.189","10.12.223.178","UDP","101","50007  >  55744 Len=59"
"1231","8.206674","213.179.201.189","10.12.223.178","UDP","101","50007  >  55354 Len=59"
"1232","8.225506","213.179.201.189","10.12.223.178","UDP","104","50007  >  55744 Len=62"
"1233","8.226186","213.179.201.189","10.12.223.178","UDP","104","50007  >  55354 Len=62"
"1234","8.246248","213.179.201.189","10.12.223.178","UDP","108","50007  >  55744 Len=66"
"1235","8.246248","213.179.201.189","10.12.223.178","UDP","108","50007  >  55354 Len=66"
"1236","8.275418","213.179.201.189","10.12.223.178","UDP","104","50007  >  55744 Len=62"
"1237","8.275725","213.179.201.189","10.12.223.178","UDP","104","50007  >  55354 Len=62"
"1238","8.287706","213.179.201.189","10.12.223.178","UDP","103","50007  >  55744 Len=61"
"1239","8.288930","213.179.201.189","10.12.223.178","UDP","103","50007  >  55354 Len=61"
"1240","8.306225","213.179.201.189","10.12.223.178","UDP","105","50007  >  55744 Len=63"
"1241","8.308674","213.179.201.189","10.12.223.178","UDP","105","50007  >  55354 Len=63"
"1242","8.324542","213.179.201.189","10.12.223.178","UDP","108","50007  >  55744 Len=66"
