"No.","Time","Source","Destination","Protocol","Length","Info"
"10","0.833733","213.179.201.189","10.12.223.178","UDP","60","50007  >  55354 Len=8"
"67","3.529436","213.179.201.189","10.12.223.178","UDP","60","50007  >  53954 Len=8"
"88","5.839483","213.179.201.189","10.12.223.178","UDP","615","50007  >  53954 Len=573"
"89","5.839483","213.179.201.189","10.12.223.178","UDP","615","50007  >  55354 Len=573"
"90","5.839483","213.179.201.189","10.12.223.178","UDP","370","50007  >  53954 Len=328"
"91","5.839483","213.179.201.189","10.12.223.178","UDP","370","50007  >  55354 Len=328"
"92","5.848176","213.179.201.189","10.12.223.178","UDP","60","50007  >  55354 Len=8"
"93","5.855046","213.179.201.189","10.12.223.178","UDP","371","50007  >  53954 Len=329"
"94","5.855046","213.179.201.189","10.12.223.178","UDP","371","50007  >  55354 Len=329"
"95","5.871235","213.179.201.189","10.12.223.178","UDP","376","50007  >  55354 Len=334"
"96","5.871235","213.179.201.189","10.12.223.178","UDP","376","50007  >  53954 Len=334"
"99","5.892335","213.179.201.189","10.12.223.178","UDP","375","50007  >  55354 Len=333"
"100","5.892335","213.179.201.189","10.12.223.178","UDP","375","50007  >  53954 Len=333"
"101","5.914849","213.179.201.189","10.12.223.178","UDP","388","50007  >  55354 Len=346"
"102","5.914849","213.179.201.189","10.12.223.178","UDP","388","50007  >  53954 Len=346"
"103","5.931534","213.179.201.189","10.12.223.178","UDP","402","50007  >  55354 Len=360"
"104","5.931534","213.179.201.189","10.12.223.178","UDP","402","50007  >  53954 Len=360"
"105","5.953220","213.179.201.189","10.12.223.178","UDP","419","50007  >  53954 Len=377"
"106","5.953220","213.179.201.189","10.12.223.178","UDP","419","50007  >  55354 Len=377"
"107","5.972674","213.179.201.189","10.12.223.178","UDP","423","50007  >  53954 Len=381"
"108","5.972674","213.179.201.189","10.12.223.178","UDP","423","50007  >  55354 Len=381"
"109","5.991774","213.179.201.189","10.12.223.178","UDP","419","50007  >  55354 Len=377"
"110","5.991774","213.179.201.189","10.12.223.178","UDP","419","50007  >  53954 Len=377"
"111","6.010439","213.179.201.189","10.12.223.178","UDP","421","50007  >  55354 Len=379"
"112","6.010439","213.179.201.189","10.12.223.178","UDP","421","50007  >  53954 Len=379"
"113","6.031109","213.179.201.189","10.12.223.178","UDP","419","50007  >  53954 Len=377"
"114","6.031109","213.179.201.189","10.12.223.178","UDP","419","50007  >  55354 Len=377"
"115","6.052018","213.179.201.189","10.12.223.178","UDP","424","50007  >  55354 Len=382"
"116","6.052018","213.179.201.189","10.12.223.178","UDP","424","50007  >  53954 Len=382"
"117","6.071618","213.179.201.189","10.12.223.178","UDP","428","50007  >  53954 Len=386"
"118","6.071618","213.179.201.189","10.12.223.178","UDP","428","50007  >  55354 Len=386"
"119","6.092281","213.179.201.189","10.12.223.178","UDP","395","50007  >  53954 Len=353"
"120","6.092281","213.179.201.189","10.12.223.178","UDP","395","50007  >  55354 Len=353"
"121","6.113827","213.179.201.189","10.12.223.178","UDP","395","50007  >  53954 Len=353"
"122","6.113827","213.179.201.189","10.12.223.178","UDP","395","50007  >  55354 Len=353"
"125","6.137169","213.179.201.189","10.12.223.178","UDP","395","50007  >  53954 Len=353"
"126","6.137169","213.179.201.189","10.12.223.178","UDP","395","50007  >  55354 Len=353"
"127","6.158278","213.179.201.189","10.12.223.178","UDP","395","50007  >  55354 Len=353"
"128","6.160909","213.179.201.189","10.12.223.178","UDP","395","50007  >  53954 Len=353"
"129","6.174251","213.179.201.189","10.12.223.178","UDP","395","50007  >  55354 Len=353"
"130","6.174251","213.179.201.189","10.12.223.178","UDP","395","50007  >  53954 Len=353"
"132","6.191465","213.179.201.189","10.12.223.178","UDP","395","50007  >  53954 Len=353"
"133","6.191465","213.179.201.189","10.12.223.178","UDP","395","50007  >  55354 Len=353"
"138","6.210278","213.179.201.189","10.12.223.178","UDP","392","50007  >  53954 Len=350"
"139","6.210278","213.179.201.189","10.12.223.178","UDP","392","50007  >  55354 Len=350"
"141","6.231089","213.179.201.189","10.12.223.178","UDP","393","50007  >  55354 Len=351"
"142","6.231089","213.179.201.189","10.12.223.178","UDP","393","50007  >  53954 Len=351"
"143","6.249929","213.179.201.189","10.12.223.178","UDP","390","50007  >  55354 Len=348"
"144","6.249929","213.179.201.189","10.12.223.178","UDP","390","50007  >  53954 Len=348"
"145","6.282375","213.179.201.189","10.12.223.178","UDP","401","50007  >  55354 Len=359"
"146","6.282375","213.179.201.189","10.12.223.178","UDP","401","50007  >  53954 Len=359"
"147","6.291716","213.179.201.189","10.12.223.178","UDP","399","50007  >  55354 Len=357"
"148","6.291716","213.179.201.189","10.12.223.178","UDP","399","50007  >  53954 Len=357"
"149","6.310866","213.179.201.189","10.12.223.178","UDP","395","50007  >  53954 Len=353"
"150","6.310866","213.179.201.189","10.12.223.178","UDP","395","50007  >  55354 Len=353"
"151","6.331238","213.179.201.189","10.12.223.178","UDP","395","50007  >  55354 Len=353"
"152","6.331238","213.179.201.189","10.12.223.178","UDP","395","50007  >  53954 Len=353"
"154","6.351942","213.179.201.189","10.12.223.178","UDP","395","50007  >  55354 Len=353"
"155","6.351942","213.179.201.189","10.12.223.178","UDP","395","50007  >  53954 Len=353"
"157","6.373809","213.179.201.189","10.12.223.178","UDP","395","50007  >  53954 Len=353"
"158","6.373809","213.179.201.189","10.12.223.178","UDP","395","50007  >  55354 Len=353"
"159","6.391575","213.179.201.189","10.12.223.178","UDP","392","50007  >  53954 Len=350"
"160","6.391575","213.179.201.189","10.12.223.178","UDP","392","50007  >  55354 Len=350"
"162","6.411549","213.179.201.189","10.12.223.178","UDP","389","50007  >  55354 Len=347"
"163","6.411549","213.179.201.189","10.12.223.178","UDP","389","50007  >  53954 Len=347"
"164","6.431078","213.179.201.189","10.12.223.178","UDP","392","50007  >  55354 Len=350"
"165","6.431078","213.179.201.189","10.12.223.178","UDP","392","50007  >  53954 Len=350"
"166","6.454337","213.179.201.189","10.12.223.178","UDP","394","50007  >  53954 Len=352"
"167","6.454337","213.179.201.189","10.12.223.178","UDP","394","50007  >  55354 Len=352"
"168","6.472228","213.179.201.189","10.12.223.178","UDP","397","50007  >  53954 Len=355"
"169","6.472228","213.179.201.189","10.12.223.178","UDP","397","50007  >  55354 Len=355"
"170","6.491233","213.179.201.189","10.12.223.178","UDP","396","50007  >  55354 Len=354"
"171","6.491233","213.179.201.189","10.12.223.178","UDP","396","50007  >  53954 Len=354"
"172","6.522850","213.179.201.189","10.12.223.178","UDP","394","50007  >  53954 Len=352"
"173","6.522850","213.179.201.189","10.12.223.178","UDP","394","50007  >  55354 Len=352"
"174","6.534260","213.179.201.189","10.12.223.178","UDP","395","50007  >  53954 Len=353"
"175","6.534260","213.179.201.189","10.12.223.178","UDP","395","50007  >  55354 Len=353"
"176","6.551430","213.179.201.189","10.12.223.178","UDP","396","50007  >  53954 Len=354"
"177","6.551430","213.179.201.189","10.12.223.178","UDP","396","50007  >  55354 Len=354"
"178","6.572099","213.179.201.189","10.12.223.178","UDP","396","50007  >  55354 Len=354"
"179","6.572099","213.179.201.189","10.12.223.178","UDP","396","50007  >  53954 Len=354"
"180","6.591973","213.179.201.189","10.12.223.178","UDP","395","50007  >  55354 Len=353"
"181","6.591973","213.179.201.189","10.12.223.178","UDP","395","50007  >  53954 Len=353"
"182","6.610330","213.179.201.189","10.12.223.178","UDP","404","50007  >  53954 Len=362"
"183","6.610330","213.179.201.189","10.12.223.178","UDP","404","50007  >  55354 Len=362"
"184","6.630946","213.179.201.189","10.12.223.178","UDP","395","50007  >  55354 Len=353"
"185","6.630946","213.179.201.189","10.12.223.178","UDP","395","50007  >  53954 Len=353"
"186","6.651916","213.179.201.189","10.12.223.178","UDP","392","50007  >  55354 Len=350"
"187","6.651916","213.179.201.189","10.12.223.178","UDP","392","50007  >  53954 Len=350"
"188","6.674628","213.179.201.189","10.12.223.178","UDP","382","50007  >  53954 Len=340"
"189","6.674628","213.179.201.189","10.12.223.178","UDP","382","50007  >  55354 Len=340"
"190","6.690664","213.179.201.189","10.12.223.178","UDP","388","50007  >  55354 Len=346"
"191","6.690664","213.179.201.189","10.12.223.178","UDP","388","50007  >  53954 Len=346"
"192","6.711362","213.179.201.189","10.12.223.178","UDP","384","50007  >  53954 Len=342"
"193","6.711362","213.179.201.189","10.12.223.178","UDP","384","50007  >  55354 Len=342"
"194","6.730768","213.179.201.189","10.12.223.178","UDP","397","50007  >  55354 Len=355"
"195","6.730768","213.179.201.189","10.12.223.178","UDP","397","50007  >  53954 Len=355"
"196","6.761087","213.179.201.189","10.12.223.178","UDP","389","50007  >  53954 Len=347"
"197","6.761087","213.179.201.189","10.12.223.178","UDP","389","50007  >  55354 Len=347"
"198","6.772019","213.179.201.189","10.12.223.178","UDP","398","50007  >  53954 Len=356"
"199","6.772019","213.179.201.189","10.12.223.178","UDP","398","50007  >  55354 Len=356"
"200","6.794466","213.179.201.189","10.12.223.178","UDP","399","50007  >  55354 Len=357"
"201","6.794466","213.179.201.189","10.12.223.178","UDP","399","50007  >  53954 Len=357"
"202","6.810694","213.179.201.189","10.12.223.178","UDP","412","50007  >  53954 Len=370"
"203","6.810694","213.179.201.189","10.12.223.178","UDP","412","50007  >  55354 Len=370"
"204","6.831323","213.179.201.189","10.12.223.178","UDP","409","50007  >  53954 Len=367"
"205","6.831323","213.179.201.189","10.12.223.178","UDP","409","50007  >  55354 Len=367"
"206","6.860321","213.179.201.189","10.12.223.178","UDP","395","50007  >  55354 Len=353"
"207","6.860321","213.179.201.189","10.12.223.178","UDP","395","50007  >  53954 Len=353"
"208","6.872096","213.179.201.189","10.12.223.178","UDP","395","50007  >  53954 Len=353"
"209","6.872096","213.179.201.189","10.12.223.178","UDP","395","50007  >  55354 Len=353"
"210","6.893760","213.179.201.189","10.12.223.178","UDP","395","50007  >  55354 Len=353"
"211","6.893760","213.179.201.189","10.12.223.178","UDP","395","50007  >  53954 Len=353"
"212","6.911654","213.179.201.189","10.12.223.178","UDP","395","50007  >  55354 Len=353"
"213","6.911654","213.179.201.189","10.12.223.178","UDP","395","50007  >  53954 Len=353"
"214","6.931224","213.179.201.189","10.12.223.178","UDP","395","50007  >  53954 Len=353"
"215","6.931224","213.179.201.189","10.12.223.178","UDP","395","50007  >  55354 Len=353"
"216","6.951348","213.179.201.189","10.12.223.178","UDP","395","50007  >  53954 Len=353"
"217","6.951348","213.179.201.189","10.12.223.178","UDP","395","50007  >  55354 Len=353"
"218","6.992717","213.179.201.189","10.12.223.178","UDP","395","50007  >  55354 Len=353"
"219","6.992717","213.179.201.189","10.12.223.178","UDP","395","50007  >  53954 Len=353"
"220","6.993068","213.179.201.189","10.12.223.178","UDP","395","50007  >  53954 Len=353"
"221","6.993068","213.179.201.189","10.12.223.178","UDP","395","50007  >  55354 Len=353"
"223","7.011817","213.179.201.189","10.12.223.178","UDP","395","50007  >  55354 Len=353"
"224","7.011817","213.179.201.189","10.12.223.178","UDP","395","50007  >  53954 Len=353"
"225","7.031914","213.179.201.189","10.12.223.178","UDP","395","50007  >  55354 Len=353"
"226","7.031914","213.179.201.189","10.12.223.178","UDP","395","50007  >  53954 Len=353"
"228","7.051120","213.179.201.189","10.12.223.178","UDP","395","50007  >  53954 Len=353"
"229","7.051120","213.179.201.189","10.12.223.178","UDP","395","50007  >  55354 Len=353"
"230","7.071994","213.179.201.189","10.12.223.178","UDP","395","50007  >  53954 Len=353"
"231","7.071994","213.179.201.189","10.12.223.178","UDP","395","50007  >  55354 Len=353"
"232","7.091200","213.179.201.189","10.12.223.178","UDP","395","50007  >  55354 Len=353"
"233","7.091200","213.179.201.189","10.12.223.178","UDP","395","50007  >  53954 Len=353"
"234","7.193039","213.179.201.189","10.12.223.178","UDP","395","50007  >  55354 Len=353"
"235","7.193039","213.179.201.189","10.12.223.178","UDP","395","50007  >  53954 Len=353"
"236","7.193039","213.179.201.189","10.12.223.178","UDP","395","50007  >  55354 Len=353"
"237","7.193039","213.179.201.189","10.12.223.178","UDP","395","50007  >  53954 Len=353"
"238","7.193039","213.179.201.189","10.12.223.178","UDP","395","50007  >  55354 Len=353"
"239","7.193039","213.179.201.189","10.12.223.178","UDP","395","50007  >  53954 Len=353"
"240","7.193039","213.179.201.189","10.12.223.178","UDP","395","50007  >  53954 Len=353"
"241","7.193039","213.179.201.189","10.12.223.178","UDP","395","50007  >  55354 Len=353"
"244","7.194672","213.179.201.189","10.12.223.178","UDP","395","50007  >  55354 Len=353"
"245","7.199219","213.179.201.189","10.12.223.178","UDP","395","50007  >  53954 Len=353"
"246","7.214094","213.179.201.189","10.12.223.178","UDP","395","50007  >  55354 Len=353"
"247","7.214094","213.179.201.189","10.12.223.178","UDP","395","50007  >  53954 Len=353"
"250","7.230853","213.179.201.189","10.12.223.178","UDP","395","50007  >  53954 Len=353"
"251","7.230853","213.179.201.189","10.12.223.178","UDP","395","50007  >  55354 Len=353"
"252","7.257315","213.179.201.189","10.12.223.178","UDP","395","50007  >  55354 Len=353"
"253","7.257315","213.179.201.189","10.12.223.178","UDP","395","50007  >  53954 Len=353"
"254","7.271526","213.179.201.189","10.12.223.178","UDP","395","50007  >  53954 Len=353"
"255","7.271526","213.179.201.189","10.12.223.178","UDP","395","50007  >  55354 Len=353"
"256","7.292094","213.179.201.189","10.12.223.178","UDP","395","50007  >  55354 Len=353"
